sample	site	sample_type	in_metadata_exact	match_status	metadata_sample_norm_match	n_norm_matches
LAJA-6-1-Rh	LAJA	Rh	yes	exact_match	LAJA-6-1-Rh	1
LAJA-5-1-No	LAJA	No	yes	exact_match	LAJA-5-1-No	1
LAJA-6-1-Ro	LAJA	Ro	yes	exact_match	LAJA-6-1-Ro	1
LAJA-7-1-Rh	LAJA	Rh	yes	exact_match	LAJA-7-1-Rh	1
LAJA-7-1-Ro	LAJA	Ro	yes	exact_match	LAJA-7-1-Ro	1
LAJA-8-2-No	LAJA	No	yes	exact_match	LAJA-8-2-No	1
LAJA-8-2-Rh	LAJA	Rh	yes	exact_match	LAJA-8-2-Rh	1
LAJA-8-2-Ro	LAJA	Ro	yes	exact_match	LAJA-8-2-Ro	1
LAJA-7-1-No	LAJA	No	yes	exact_match	LAJA-7-1-No	1
LAJA-9-1-Rh	LAJA	Rh	yes	exact_match	LAJA-9-1-Rh	1
LAJA-9-1-Ro	LAJA	Ro	yes	exact_match	LAJA-9-1-Ro	1
LAJA-9-1-No	LAJA	No	yes	exact_match	LAJA-9-1-No	1
LENO-10-2-Rh	LENO	Rh	yes	exact_match	LENO-10-2-Rh	1
LENO-10-2-Ro	LENO	Ro	yes	exact_match	LENO-10-2-Ro	1
LENO-10-2-No	LENO	No	yes	exact_match	LENO-10-2-No	1
LENO-1-1-Rh	LENO	Rh	yes	exact_match	LENO-1-1-Rh	1
LENO-1-1-Ro	LENO	Ro	yes	exact_match	LENO-1-1-Ro	1
LENO-1-1-No	LENO	No	yes	exact_match	LENO-1-1-No	1
LENO-12-3-Rh	LENO	Rh	yes	exact_match	LENO-12-3-Rh	1
LENO-12-3-Ro	LENO	Ro	yes	exact_match	LENO-12-3-Ro	1
LENO-12-3-No	LENO	No	yes	exact_match	LENO-12-3-No	1
LENO-13-2-Rh	LENO	Rh	yes	exact_match	LENO-13-2-Rh	1
LENO-13-2-Ro	LENO	Ro	yes	exact_match	LENO-13-2-Ro	1
LENO-14-3-No	LENO	No	yes	exact_match	LENO-14-3-No	1
LENO-14-3-Rh	LENO	Rh	yes	exact_match	LENO-14-3-Rh	1
LENO-14-3-Ro	LENO	Ro	yes	exact_match	LENO-14-3-Ro	1
LENO-13-2-No	LENO	No	yes	exact_match	LENO-13-2-No	1
LENO-15-2-Rh	LENO	Rh	yes	exact_match	LENO-15-2-Rh	1
LENO-15-2-Ro	LENO	Ro	yes	exact_match	LENO-15-2-Ro	1
LENO-15-2-No	LENO	No	yes	exact_match	LENO-15-2-No	1
LENO-16-2-Rh	LENO	Rh	yes	exact_match	LENO-16-2-Rh	1
LENO-16-2-Ro	LENO	Ro	yes	exact_match	LENO-16-2-Ro	1
LENO-16-2-No	LENO	No	yes	exact_match	LENO-16-2-No	1
LENO-2-1-Rh	LENO	Rh	yes	exact_match	LENO-2-1-Rh	1
LENO-2-1-Ro	LENO	Ro	yes	exact_match	LENO-2-1-Ro	1
LENO-2-1-No	LENO	No	yes	exact_match	LENO-2-1-No	1
LENO-3-2-Rh	LENO	Rh	yes	exact_match	LENO-3-2-Rh	1
LENO-3-2-Ro	LENO	Ro	yes	exact_match	LENO-3-2-Ro	1
LENO-4-3-No	LENO	No	yes	exact_match	LENO-4-3-No	1
LENO-4-3-Rh	LENO	Rh	yes	exact_match	LENO-4-3-Rh	1
LENO-4-3-Ro	LENO	Ro	yes	exact_match	LENO-4-3-Ro	1
LENO-3-2-No	LENO	No	yes	exact_match	LENO-3-2-No	1
LENO-5-2-Rh	LENO	Rh	yes	exact_match	LENO-5-2-Rh	1
LENO-5-2-Ro	LENO	Ro	yes	exact_match	LENO-5-2-Ro	1
LENO-6-1-No	LENO	No	yes	exact_match	LENO-6-1-No	1
LENO-6-1-Rh	LENO	Rh	yes	exact_match	LENO-6-1-Rh	1
LENO-6-1-Ro	LENO	Ro	yes	exact_match	LENO-6-1-Ro	1
LENO-5-2-No	LENO	No	yes	exact_match	LENO-5-2-No	1
LENO-7-2-Rh	LENO	Rh	yes	exact_match	LENO-7-2-Rh	1
LENO-7-2-Ro	LENO	Ro	yes	exact_match	LENO-7-2-Ro	1
LENO-7-2-No	LENO	No	yes	exact_match	LENO-7-2-No	1
LENO-8-3-Rh	LENO	Rh	yes	exact_match	LENO-8-3-Rh	1
LENO-8-3-Ro	LENO	Ro	yes	exact_match	LENO-8-3-Ro	1
LENO-8-3-No	LENO	No	yes	exact_match	LENO-8-3-No	1
LENO-9-2-Rh	LENO	Rh	yes	exact_match	LENO-9-2-Rh	1
LENO-9-2-Ro	LENO	Ro	yes	exact_match	LENO-9-2-Ro	1
LENO-9-2-No	LENO	No	yes	exact_match	LENO-9-2-No	1
MC-1	MC	MC	yes	exact_match	MC-1	1
MC-2	MC	MC	yes	exact_match	MC-2	1
MLBS-1-1-Rh	MLBS	Rh	yes	exact_match	MLBS-1-1-Rh	1
MLBS-1-1-Ro	MLBS	Ro	yes	exact_match	MLBS-1-1-Ro	1
MLBS-1-1-No	MLBS	No	yes	exact_match	MLBS-1-1-No	1
MLBS-1-2-Rh	MLBS	Rh	yes	exact_match	MLBS-1-2-Rh	1
MLBS-1-2-No	MLBS	No	yes	exact_match	MLBS-1-2-No	1
MLBS-1-2-Ro	MLBS	Ro	yes	exact_match	MLBS-1-2-Ro	1
MLBS-1-3-Rh	MLBS	Rh	yes	exact_match	MLBS-1-3-Rh	1
MLBS-1-3-Ro	MLBS	Ro	yes	exact_match	MLBS-1-3-Ro	1
MLBS-2-1-No	MLBS	No	yes	exact_match	MLBS-2-1-No	1
MLBS-2-1-Rh	MLBS	Rh	yes	exact_match	MLBS-2-1-Rh	1
MLBS-2-1-Ro	MLBS	Ro	yes	exact_match	MLBS-2-1-Ro	1
MLBS-1-3-No	MLBS	No	yes	exact_match	MLBS-1-3-No	1
N13-2-D-Rh	N13	Rh	no	not_found_in_metadata	NA	NA
N13-2-D-Ro	N13	Ro	no	not_found_in_metadata	NA	NA
N34-2-D-No	N34	No	no	not_found_in_metadata	NA	NA
N34-2-D-Rh	N34	Rh	no	not_found_in_metadata	NA	NA
N34-2-D-Ro	N34	Ro	no	not_found_in_metadata	NA	NA
N13-2-D-No	N13	No	no	not_found_in_metadata	NA	NA
N35-4-D-No	N35	No	no	not_found_in_metadata	NA	NA
N35-4-D-Rh	N35	Rh	no	not_found_in_metadata	NA	NA
N35-4-D-Ro	N35	Ro	no	not_found_in_metadata	NA	NA
N36-4-D-Rh	N36	Rh	no	not_found_in_metadata	NA	NA
N36-4-D-Ro	N36	Ro	no	not_found_in_metadata	NA	NA
N36-4-D-No	N36	No	no	not_found_in_metadata	NA	NA
N38-2-D-Rh	N38	Rh	no	not_found_in_metadata	NA	NA
N38-2-D-No	N38	No	no	not_found_in_metadata	NA	NA
N39-2-D-No	N39	No	no	not_found_in_metadata	NA	NA
N38-2-D-Ro	N38	Ro	no	not_found_in_metadata	NA	NA
N39-2-D-Ro	N39	Ro	no	not_found_in_metadata	NA	NA
N39-2-D-Rh	N39	Rh	no	not_found_in_metadata	NA	NA
N49-3-D-Rh	N49	Rh	no	not_found_in_metadata	NA	NA
N49-3-D-Ro	N49	Ro	no	not_found_in_metadata	NA	NA
N49-3-D-No	N49	No	no	not_found_in_metadata	NA	NA
NIWO-1-Rh	NIWO	Rh	yes	exact_match	NIWO-1-Rh	1
NIWO-1-Ro	NIWO	Ro	yes	exact_match	NIWO-1-Ro	1
NIWO-2-No	NIWO	No	yes	exact_match	NIWO-2-No	1
NIWO-2-Rh	NIWO	Rh	yes	exact_match	NIWO-2-Rh	1
NIWO-2-Ro	NIWO	Ro	yes	exact_match	NIWO-2-Ro	1
NIWO-1-No	NIWO	No	yes	exact_match	NIWO-1-No	1
NOGP-1-1-Rh	NOGP	Rh	yes	exact_match	NOGP-1-1-Rh	1
NOGP-1-1-Ro	NOGP	Ro	yes	exact_match	NOGP-1-1-Ro	1
NOGP-1-1-No	NOGP	No	yes	exact_match	NOGP-1-1-No	1
NOGP-2-1-Rh	NOGP	Rh	yes	exact_match	NOGP-2-1-Rh	1
NOGP-2-1-Ro	NOGP	Ro	yes	exact_match	NOGP-2-1-Ro	1
NOGP-3-2-No	NOGP	No	yes	exact_match	NOGP-3-2-No	1
NOGP-3-2-Rh	NOGP	Rh	yes	exact_match	NOGP-3-2-Rh	1
NOGP-3-2-Ro	NOGP	Ro	yes	exact_match	NOGP-3-2-Ro	1
NOGP-4-1-No	NOGP	No	yes	exact_match	NOGP-4-1-No	1
NOGP-4-1-Rh	NOGP	Rh	yes	exact_match	NOGP-4-1-Rh	1
NOGP-4-1-Ro	NOGP	Ro	yes	exact_match	NOGP-4-1-Ro	1
NOGP-5-2-No	NOGP	No	yes	exact_match	NOGP-5-2-No	1
NOGP-5-2-Rh	NOGP	Rh	yes	exact_match	NOGP-5-2-Rh	1
NOGP-5-2-Ro	NOGP	Ro	yes	exact_match	NOGP-5-2-Ro	1
NOGP-2-1-No	NOGP	No	yes	exact_match	NOGP-2-1-No	1
NOGP-6-3-Rh	NOGP	Rh	yes	exact_match	NOGP-6-3-Rh	1
NOGP-6-3-Ro	NOGP	Ro	yes	exact_match	NOGP-6-3-Ro	1
NOGP-7-2-No	NOGP	No	yes	exact_match	NOGP-7-2-No	1
NOGP-7-2-Rh	NOGP	Rh	yes	exact_match	NOGP-7-2-Rh	1
NOGP-7-2-Ro	NOGP	Ro	yes	exact_match	NOGP-7-2-Ro	1
OAES-10-1-No	OAES	No	yes	exact_match	OAES-10-1-No	1
OAES-10-1-Rh	OAES	Rh	yes	exact_match	OAES-10-1-Rh	1
OAES-10-1-Ro	OAES	Ro	yes	exact_match	OAES-10-1-Ro	1
NOGP-6-3-No	NOGP	No	yes	exact_match	NOGP-6-3-No	1
OAES-11-1-Rh	OAES	Rh	yes	exact_match	OAES-11-1-Rh	1
OAES-11-1-Ro	OAES	Ro	yes	exact_match	OAES-11-1-Ro	1
OAES-11-1-No	OAES	No	yes	exact_match	OAES-11-1-No	1
OAES-1-1-Rh	OAES	Rh	yes	exact_match	OAES-1-1-Rh	1
OAES-1-1-Ro	OAES	Ro	yes	exact_match	OAES-1-1-Ro	1
OAES-12-2-No	OAES	No	yes	exact_match	OAES-12-2-No	1
OAES-12-2-Rh	OAES	Rh	yes	exact_match	OAES-12-2-Rh	1
OAES-1-1-No	OAES	No	yes	exact_match	OAES-1-1-No	1
OAES-13-1-No	OAES	No	yes	exact_match	OAES-13-1-No	1
OAES-13-1-Rh	OAES	Rh	yes	exact_match	OAES-13-1-Rh	1
OAES-13-1-Ro	OAES	Ro	yes	exact_match	OAES-13-1-Ro	1
OAES-13-2-No	OAES	No	yes	exact_match	OAES-13-2-No	1
OAES-12-2-Ro	OAES	Ro	yes	exact_match	OAES-12-2-Ro	1
OAES-13-2-Ro	OAES	Ro	yes	exact_match	OAES-13-2-Ro	1
OAES-13-2-Rh	OAES	Rh	yes	exact_match	OAES-13-2-Rh	1
OAES-14-1-Rh	OAES	Rh	yes	exact_match	OAES-14-1-Rh	1
OAES-14-1-Ro	OAES	Ro	yes	exact_match	OAES-14-1-Ro	1
OAES-15-No	OAES	No	yes	exact_match	OAES-15-No	1
OAES-15-Rh	OAES	Rh	yes	exact_match	OAES-15-Rh	1
OAES-15-Ro	OAES	Ro	yes	exact_match	OAES-15-Ro	1
OAES-16-1-No	OAES	No	yes	exact_match	OAES-16-1-No	1
OAES-16-1-Rh	OAES	Rh	yes	exact_match	OAES-16-1-Rh	1
OAES-16-1-Ro	OAES	Ro	yes	exact_match	OAES-16-1-Ro	1
OAES-17-No	OAES	No	yes	exact_match	OAES-17-No	1
OAES-17-Rh	OAES	Rh	yes	exact_match	OAES-17-Rh	1
OAES-17-Ro	OAES	Ro	yes	exact_match	OAES-17-Ro	1
OAES-18-3-No	OAES	No	yes	exact_match	OAES-18-3-No	1
OAES-18-3-Rh	OAES	Rh	yes	exact_match	OAES-18-3-Rh	1
OAES-18-3-Ro	OAES	Ro	yes	exact_match	OAES-18-3-Ro	1
OAES-14-1-No	OAES	No	yes	exact_match	OAES-14-1-No	1
OAES_19-2-Rh	OAES_19	Rh	yes	exact_match	OAES_19-2-Rh	1
OAES_19-2-Ro	OAES_19	Ro	yes	exact_match	OAES_19-2-Ro	1
OAES-20-No	OAES	No	yes	exact_match	OAES-20-No	1
OAES-20-Rh	OAES	Rh	yes	exact_match	OAES-20-Rh	1
OAES-20-Ro	OAES	Ro	yes	exact_match	OAES-20-Ro	1
OAES-21-3-No	OAES	No	yes	exact_match	OAES-21-3-No	1
OAES-21-3-Rh	OAES	Rh	yes	exact_match	OAES-21-3-Rh	1
OAES-21-3-Ro	OAES	Ro	yes	exact_match	OAES-21-3-Ro	1
OAES_19-2-No	OAES_19	No	yes	exact_match	OAES_19-2-No	1
OAES-2-1-Rh	OAES	Rh	yes	exact_match	OAES-2-1-Rh	1
OAES-2-1-Ro	OAES	Ro	yes	exact_match	OAES-2-1-Ro	1
OAES-22-1-No	OAES	No	yes	exact_match	OAES-22-1-No	1
OAES-22-1-Rh	OAES	Rh	yes	exact_match	OAES-22-1-Rh	1
OAES-22-1-Ro	OAES	Ro	yes	exact_match	OAES-22-1-Ro	1
OAES-2-1-No	OAES	No	yes	exact_match	OAES-2-1-No	1
OAES-23-1-Rh	OAES	Rh	yes	exact_match	OAES-23-1-Rh	1
OAES-23-1-No	OAES	No	yes	exact_match	OAES-23-1-No	1
OAES_24-3-No	OAES_24	No	yes	exact_match	OAES_24-3-No	1
OAES-23-1-Ro	OAES	Ro	yes	exact_match	OAES-23-1-Ro	1
OAES_24-3-Ro	OAES_24	Ro	yes	exact_match	OAES_24-3-Ro	1
OAES_24-3-Rh	OAES_24	Rh	yes	exact_match	OAES_24-3-Rh	1
OAES-25-1-Rh	OAES	Rh	yes	exact_match	OAES-25-1-Rh	1
OAES-25-1-Ro	OAES	Ro	yes	exact_match	OAES-25-1-Ro	1
OAES-25-1-No	OAES	No	yes	exact_match	OAES-25-1-No	1
OAES-26-1-No	OAES	No	yes	exact_match	OAES-26-1-No	1
OAES-26-1-Ro	OAES	Ro	yes	exact_match	OAES-26-1-Ro	1
OAES-26-1-Rh	OAES	Rh	yes	exact_match	OAES-26-1-Rh	1
OAES-27-2-Rh	OAES	Rh	yes	exact_match	OAES-27-2-Rh	1
OAES-27-2-Ro	OAES	Ro	yes	exact_match	OAES-27-2-Ro	1
OAES-27-2-No	OAES	No	yes	exact_match	OAES-27-2-No	1
OAES-28-1-Rh	OAES	Rh	yes	exact_match	OAES-28-1-Rh	1
OAES-28-1-Ro	OAES	Ro	yes	exact_match	OAES-28-1-Ro	1
OAES-28-1-No	OAES	No	yes	exact_match	OAES-28-1-No	1
OAES-29-1-Rh	OAES	Rh	yes	exact_match	OAES-29-1-Rh	1
OAES-29-1-No	OAES	No	yes	exact_match	OAES-29-1-No	1
OAES-29-1-Ro	OAES	Ro	yes	exact_match	OAES-29-1-Ro	1
OAES-30-1-No	OAES	No	yes	exact_match	OAES-30-1-No	1
OAES-30-1-Rh	OAES	Rh	yes	exact_match	OAES-30-1-Rh	1
OAES-30-2-No	OAES	No	yes	exact_match	OAES-30-2-No	1
OAES-30-1-Ro	OAES	Ro	yes	exact_match	OAES-30-1-Ro	1
OAES-30-2-Rh	OAES	Rh	yes	exact_match	OAES-30-2-Rh	1
OAES-30-2-Ro	OAES	Ro	yes	exact_match	OAES-30-2-Ro	1
OAES-30-3-Ro	OAES	Ro	yes	exact_match	OAES-30-3-Ro	1
OAES-30-3-Rh	OAES	Rh	yes	exact_match	OAES-30-3-Rh	1
OAES-31-1-No	OAES	No	yes	exact_match	OAES-31-1-No	1
OAES-31-1-Ro	OAES	Ro	yes	exact_match	OAES-31-1-Ro	1
OAES-31-1-Rh	OAES	Rh	yes	exact_match	OAES-31-1-Rh	1
OAES-3-1-Rh	OAES	Rh	yes	exact_match	OAES-3-1-Rh	1
OAES-3-1-Ro	OAES	Ro	yes	exact_match	OAES-3-1-Ro	1
OAES-32-1-No	OAES	No	yes	exact_match	OAES-32-1-No	1
OAES-32-1-Rh	OAES	Rh	yes	exact_match	OAES-32-1-Rh	1
OAES-32-1-Ro	OAES	Ro	yes	exact_match	OAES-32-1-Ro	1
OAES-3-1-No	OAES	No	yes	exact_match	OAES-3-1-No	1
OAES-33-1-Rh	OAES	Rh	yes	exact_match	OAES-33-1-Rh	1
OAES-33-1-Ro	OAES	Ro	yes	exact_match	OAES-33-1-Ro	1
OAES-33-1-No	OAES	No	yes	exact_match	OAES-33-1-No	1
OAES-34-1-Rh	OAES	Rh	yes	exact_match	OAES-34-1-Rh	1
OAES-34-1-Ro	OAES	Ro	yes	exact_match	OAES-34-1-Ro	1
OAES-35-1-No	OAES	No	yes	exact_match	OAES-35-1-No	1
OAES-35-1-Rh	OAES	Rh	yes	exact_match	OAES-35-1-Rh	1
OAES-35-1-Ro	OAES	Ro	yes	exact_match	OAES-35-1-Ro	1
OAES-34-1-No	OAES	No	yes	exact_match	OAES-34-1-No	1
OAES-35-3-Rh	OAES	Rh	yes	exact_match	OAES-35-3-Rh	1
OAES-35-3-Ro	OAES	Ro	yes	exact_match	OAES-35-3-Ro	1
OAES-35-3-No	OAES	No	yes	exact_match	OAES-35-3-No	1
OAES-36-2-Rh	OAES	Rh	yes	exact_match	OAES-36-2-Rh	1
OAES-36-2-Ro	OAES	Ro	yes	exact_match	OAES-36-2-Ro	1
OAES-36-2-No	OAES	No	yes	exact_match	OAES-36-2-No	1
OAES-36-3-No	OAES	No	yes	exact_match	OAES-36-3-No	1
OAES-36-3-Ro	OAES	Ro	yes	exact_match	OAES-36-3-Ro	1
OAES-37-2-No	OAES	No	yes	exact_match	OAES-37-2-No	1
OAES-37-2-Rh	OAES	Rh	yes	exact_match	OAES-37-2-Rh	1
OAES-37-2-Ro	OAES	Ro	yes	exact_match	OAES-37-2-Ro	1
OAES-36-3-Rh	OAES	Rh	yes	exact_match	OAES-36-3-Rh	1
OAES-4-1-Rh	OAES	Rh	yes	exact_match	OAES-4-1-Rh	1
OAES-4-1-Ro	OAES	Ro	yes	exact_match	OAES-4-1-Ro	1
OAES-5-Rh	OAES	Rh	yes	exact_match	OAES-5-Rh	1
OAES-5-Ro	OAES	Ro	yes	exact_match	OAES-5-Ro	1
OAES-4-1-No	OAES	No	yes	exact_match	OAES-4-1-No	1
OAES-6-1-Rh	OAES	Rh	yes	exact_match	OAES-6-1-Rh	1
OAES-6-1-No	OAES	No	yes	exact_match	OAES-6-1-No	1
OAES-6-1-Ro	OAES	Ro	yes	exact_match	OAES-6-1-Ro	1
OAES-7-1-Rh	OAES	Rh	yes	exact_match	OAES-7-1-Rh	1
OAES-7-1-No	OAES	No	yes	exact_match	OAES-7-1-No	1
OAES-7-1-Ro	OAES	Ro	yes	exact_match	OAES-7-1-Ro	1
OAES-8-2-Rh	OAES	Rh	yes	exact_match	OAES-8-2-Rh	1
OAES-8-2-Ro	OAES	Ro	yes	exact_match	OAES-8-2-Ro	1
OAES-8-2-No	OAES	No	yes	exact_match	OAES-8-2-No	1
OAES-9-1-Rh	OAES	Rh	yes	exact_match	OAES-9-1-Rh	1
OAES-9-1-Ro	OAES	Ro	yes	exact_match	OAES-9-1-Ro	1
ORNL-10-1-No	ORNL	No	yes	exact_match	ORNL-10-1-No	1
ORNL-10-1-Rh	ORNL	Rh	yes	exact_match	ORNL-10-1-Rh	1
ORNL-10-1-Ro	ORNL	Ro	yes	exact_match	ORNL-10-1-Ro	1
ORNL-11-1-No	ORNL	No	yes	exact_match	ORNL-11-1-No	1
ORNL-11-1-Rh	ORNL	Rh	yes	exact_match	ORNL-11-1-Rh	1
ORNL-11-1-Ro	ORNL	Ro	yes	exact_match	ORNL-11-1-Ro	1
ORNL-1-1-No	ORNL	No	yes	exact_match	ORNL-1-1-No	1
ORNL-1-1-Rh	ORNL	Rh	yes	exact_match	ORNL-1-1-Rh	1
ORNL-1-1-Ro	ORNL	Ro	yes	exact_match	ORNL-1-1-Ro	1
ORNL-12-1-No	ORNL	No	yes	exact_match	ORNL-12-1-No	1
ORNL-12-1-Rh	ORNL	Rh	yes	exact_match	ORNL-12-1-Rh	1
ORNL-12-1-Ro	ORNL	Ro	yes	exact_match	ORNL-12-1-Ro	1
ORNL-1-2-No	ORNL	No	yes	exact_match	ORNL-1-2-No	1
ORNL-1-2-Rh	ORNL	Rh	yes	exact_match	ORNL-1-2-Rh	1
ORNL-1-2-Ro	ORNL	Ro	yes	exact_match	ORNL-1-2-Ro	1
OAES-9-1-No	OAES	No	yes	exact_match	OAES-9-1-No	1
ORNL-13-2-Rh	ORNL	Rh	yes	exact_match	ORNL-13-2-Rh	1
ORNL-13-2-Ro	ORNL	Ro	yes	exact_match	ORNL-13-2-Ro	1
ORNL-1-3-No	ORNL	No	yes	exact_match	ORNL-1-3-No	1
ORNL-1-3-Rh	ORNL	Rh	yes	exact_match	ORNL-1-3-Rh	1
ORNL-1-3-Ro	ORNL	Ro	yes	exact_match	ORNL-1-3-Ro	1
ORNL-13-2-No	ORNL	No	yes	exact_match	ORNL-13-2-No	1
ORNL-14-1-Rh	ORNL	Rh	yes	exact_match	ORNL-14-1-Rh	1
ORNL-14-1-No	ORNL	No	yes	exact_match	ORNL-14-1-No	1
ORNL-14-1-Ro	ORNL	Ro	yes	exact_match	ORNL-14-1-Ro	1
ORNL-15-Rh	ORNL	Rh	yes	exact_match	ORNL-15-Rh	1
ORNL-15-Ro	ORNL	Ro	yes	exact_match	ORNL-15-Ro	1
ORNL-15-No	ORNL	No	yes	exact_match	ORNL-15-No	1
ORNL-16-Rh	ORNL	Rh	yes	exact_match	ORNL-16-Rh	1
ORNL-16-Ro	ORNL	Ro	yes	exact_match	ORNL-16-Ro	1
ORNL-17-1-No	ORNL	No	yes	exact_match	ORNL-17-1-No	1
ORNL-16-No	ORNL	No	yes	exact_match	ORNL-16-No	1
ORNL-17-1-Rh	ORNL	Rh	yes	exact_match	ORNL-17-1-Rh	1
ORNL-17-1-Ro	ORNL	Ro	yes	exact_match	ORNL-17-1-Ro	1
ORNL-18-1-Rh	ORNL	Rh	yes	exact_match	ORNL-18-1-Rh	1
ORNL-18-1-No	ORNL	No	yes	exact_match	ORNL-18-1-No	1
ORNL-18-1-Ro	ORNL	Ro	yes	exact_match	ORNL-18-1-Ro	1
ORNL-19-Rh	ORNL	Rh	yes	exact_match	ORNL-19-Rh	1
ORNL-19-No	ORNL	No	yes	exact_match	ORNL-19-No	1
ORNL-19-Ro	ORNL	Ro	yes	exact_match	ORNL-19-Ro	1
ORNL-20-1-Rh	ORNL	Rh	yes	exact_match	ORNL-20-1-Rh	1
ORNL-20-1-Ro	ORNL	Ro	yes	exact_match	ORNL-20-1-Ro	1
ORNL-20-1-No	ORNL	No	yes	exact_match	ORNL-20-1-No	1
ORNL-21-No	ORNL	No	yes	exact_match	ORNL-2-1-No;ORNL-21-No	2
ORNL-2-1-Rh	ORNL	Rh	yes	exact_match	ORNL-2-1-Rh;ORNL-21-Rh	2
ORNL-21-Rh	ORNL	Rh	yes	exact_match	ORNL-2-1-Rh;ORNL-21-Rh	2
ORNL-2-1-Ro	ORNL	Ro	yes	exact_match	ORNL-2-1-Ro;ORNL-21-Ro	2
ORNL-21-Ro	ORNL	Ro	yes	exact_match	ORNL-2-1-Ro;ORNL-21-Ro	2
ORNL-2-1-No	ORNL	No	yes	exact_match	ORNL-2-1-No;ORNL-21-No	2
ORNL-23-1-Rh	ORNL	Rh	yes	exact_match	ORNL-23-1-Rh	1
ORNL-23-1-Ro	ORNL	Ro	yes	exact_match	ORNL-23-1-Ro	1
ORNL-23-1-No	ORNL	No	yes	exact_match	ORNL-23-1-No	1
ORNL-24-Rh	ORNL	Rh	yes	exact_match	ORNL-24-Rh	1
ORNL-24-Ro	ORNL	Ro	yes	exact_match	ORNL-24-Ro	1
ORNL-24-No	ORNL	No	yes	exact_match	ORNL-24-No	1
ORNL-25-1-Rh	ORNL	Rh	yes	exact_match	ORNL-25-1-Rh	1
ORNL-25-1-Ro	ORNL	Ro	yes	exact_match	ORNL-25-1-Ro	1
ORNL-25-1-No	ORNL	No	yes	exact_match	ORNL-25-1-No	1
ORNL-3-1-No	ORNL	No	yes	exact_match	ORNL-3-1-No	1
ORNL-3-1-Ro	ORNL	Ro	yes	exact_match	ORNL-3-1-Ro	1
ORNL-3-1-Rh	ORNL	Rh	yes	exact_match	ORNL-3-1-Rh	1
ORNL-3-2-Rh	ORNL	Rh	yes	exact_match	ORNL-3-2-Rh	1
ORNL-3-2-Ro	ORNL	Ro	yes	exact_match	ORNL-3-2-Ro	1
ORNL-3-2-No	ORNL	No	yes	exact_match	ORNL-3-2-No	1
ORNL-4-1-Rh	ORNL	Rh	yes	exact_match	ORNL-4-1-Rh	1
ORNL-4-1-Ro	ORNL	Ro	yes	exact_match	ORNL-4-1-Ro	1
ORNL-5-1-No	ORNL	No	yes	exact_match	ORNL-5-1-No	1
ORNL-5-1-Rh	ORNL	Rh	yes	exact_match	ORNL-5-1-Rh	1
ORNL-5-1-Ro	ORNL	Ro	yes	exact_match	ORNL-5-1-Ro	1
ORNL-4-1-No	ORNL	No	yes	exact_match	ORNL-4-1-No	1
ORNL-5-2-Rh	ORNL	Rh	yes	exact_match	ORNL-5-2-Rh	1
ORNL-5-2-Ro	ORNL	Ro	yes	exact_match	ORNL-5-2-Ro	1
ORNL-5-2-No	ORNL	No	yes	exact_match	ORNL-5-2-No	1
ORNL-5-3-Rh	ORNL	Rh	yes	exact_match	ORNL-5-3-Rh	1
ORNL-5-3-Ro	ORNL	Ro	yes	exact_match	ORNL-5-3-Ro	1
ORNL-6-1-No	ORNL	No	yes	exact_match	ORNL-6-1-No	1
ORNL-6-1-Rh	ORNL	Rh	yes	exact_match	ORNL-6-1-Rh	1
ORNL-6-1-Ro	ORNL	Ro	yes	exact_match	ORNL-6-1-Ro	1
ORNL-5-3-No	ORNL	No	yes	exact_match	ORNL-5-3-No	1
ORNL-7-2-Rh	ORNL	Rh	yes	exact_match	ORNL-7-2-Rh	1
ORNL-7-2-Ro	ORNL	Ro	yes	exact_match	ORNL-7-2-Ro	1
ORNL-8-2-No	ORNL	No	yes	exact_match	ORNL-8-2-No	1
ORNL-7-2-No	ORNL	No	yes	exact_match	ORNL-7-2-No	1
ORNL-8-2-Rh	ORNL	Rh	yes	exact_match	ORNL-8-2-Rh	1
ORNL-8-2-Ro	ORNL	Ro	yes	exact_match	ORNL-8-2-Ro	1
ORNL-9-1-No	ORNL	No	yes	exact_match	ORNL-9-1-No	1
ORNL-9-1-Rh	ORNL	Rh	yes	exact_match	ORNL-9-1-Rh	1
ORNL-9-1-Ro	ORNL	Ro	yes	exact_match	ORNL-9-1-Ro	1
OSBS-100-3-No	OSBS	No	yes	exact_match	OSBS-100-3-No	1
OSBS-100-3-Ro	OSBS	Ro	yes	exact_match	OSBS-100-3-Ro	1
OSBS-100-3-Rh	OSBS	Rh	yes	exact_match	OSBS-100-3-Rh	1
OSBS-101-1-Rh	OSBS	Rh	yes	exact_match	OSBS-101-1-Rh	1
OSBS-101-1-No	OSBS	No	yes	exact_match	OSBS-101-1-No	1
OSBS-102-1-No	OSBS	No	yes	exact_match	OSBS-102-1-No	1
OSBS-101-1-Ro	OSBS	Ro	yes	exact_match	OSBS-101-1-Ro	1
OSBS-102-1-Rh	OSBS	Rh	yes	exact_match	OSBS-102-1-Rh	1
OSBS-102-1-Ro	OSBS	Ro	yes	exact_match	OSBS-102-1-Ro	1
OSBS-103-2-No	OSBS	No	yes	exact_match	OSBS-103-2-No	1
OSBS-103-2-Rh	OSBS	Rh	yes	exact_match	OSBS-103-2-Rh	1
OSBS-103-2-Ro	OSBS	Ro	yes	exact_match	OSBS-103-2-Ro	1
