source_file	source_file_name	tree_set	gene	sample_id	closest_taxon	closest_genus	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	evalue	bitscore	best_reference_genus	tree_set_label
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	JORN-3-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	87.459	909	58.9494	0	1208	Mesorhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	JORN-3-1-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	Microvirga_sp._KLBC_81	Microvirga	nifK|Microvirga_sp._KLBC_81|PVE21515.1	Microvirga_sp._KLBC_81	85.575	1539	99.8054	0	1751	Microvirga	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	JORN-3-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	87.256	871	56.4851	0	1096	Mesorhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	JORN-4-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	89.123	901	58.4306	0	1188	Mesorhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	JORN-4-1-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	Microvirga_sp._KLBC_81	Microvirga	nifK|Microvirga_sp._KLBC_81|PVE21515.1	Microvirga_sp._KLBC_81	88.356	876	56.8093	0	1103	Microvirga	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	JORN-4-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	Microvirga_sp._RSM25	Microvirga	nifK|Microvirga_sp._RSM25|XKE00753.1	Microvirga_sp._RSM25	87.773	1513	98.1193	0	1873	Microvirga	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONA-1-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	Microvirga_lotononidis	Microvirga	nifK|Microvirga_lotononidis|WQO30984.1	Microvirga_lotononidis	88.525	854	55.3826	0	1109	Microvirga	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONA-1-1-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	Microvirga_sp._RSM25	Microvirga	nifK|Microvirga_sp._RSM25|XKE00753.1	Microvirga_sp._RSM25	87.773	1513	98.1193	0	1873	Microvirga	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONA-1-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	Microvirga_sp._RSM25	Microvirga	nifK|Microvirga_sp._RSM25|XKE00753.1	Microvirga_sp._RSM25	87.773	1513	98.1193	0	1873	Microvirga	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONA-2-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	Microvirga_sp._RSM25	Microvirga	nifK|Microvirga_sp._RSM25|XKE00753.1	Microvirga_sp._RSM25	87.773	1513	98.1193	0	1873	Microvirga	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONA-2-1-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	Microvirga_sp._RSM25	Microvirga	nifK|Microvirga_sp._RSM25|XKE00753.1	Microvirga_sp._RSM25	87.773	1513	98.1193	0	1873	Microvirga	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONA-2-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	Microvirga_sp._RSM25	Microvirga	nifK|Microvirga_sp._RSM25|XKE00753.1	Microvirga_sp._RSM25	87.773	1513	98.1193	0	1873	Microvirga	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONA-3-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	Microvirga_sp._RSM25	Microvirga	nifK|Microvirga_sp._RSM25|XKE00753.1	Microvirga_sp._RSM25	87.773	1513	98.1193	0	1873	Microvirga	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONA-3-1-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	Microvirga_sp._RSM25	Microvirga	nifK|Microvirga_sp._RSM25|XKE00753.1	Microvirga_sp._RSM25	87.773	1513	98.1193	0	1873	Microvirga	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	Rhizobium_azibense	Rhizobium	nifK|Rhizobium_azibense|CAO4004973.1	Rhizobium_azibense	94.903	569	36.9001	0	907	Rhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-1-Rh|nifK|consensus50|pass_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP03455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	93.108	1451	94.0986	0	2139	Sinorhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	94.894	1469	95.2659	0	2357	Sinorhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-10-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	Rhizobium_azibense	Rhizobium	nifK|Rhizobium_azibense|CAO4004973.1	Rhizobium_azibense	92.58	566	36.7056	0	841	Rhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-10-1-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	Microvirga_sp._KLBC_81	Microvirga	nifK|Microvirga_sp._KLBC_81|PVE21515.1	Microvirga_sp._KLBC_81	87.971	557	36.1219	0	701	Microvirga	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-11-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	Microvirga_sp._KLBC_81	Microvirga	nifK|Microvirga_sp._KLBC_81|PVE21515.1	Microvirga_sp._KLBC_81	88.53	558	36.1868	0	721	Microvirga	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-12-1-No|nifK|consensus50|pass_single_dominant	Rhizobium_azibense	Rhizobium	nifK|Rhizobium_azibense|CAO4004973.1	Rhizobium_azibense	96.171	1541	99.9351	0	2527	Rhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-12-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	Rhizobium_azibense	Rhizobium	nifK|Rhizobium_azibense|CAO4004973.1	Rhizobium_azibense	90.778	553	35.8625	0	771	Rhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-13-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	90.228	747	48.443600000000004	0	1016	Sinorhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-14-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	Rhizobium_sp._T1470	Rhizobium	nifK|Rhizobium_sp._T1470|WXL49764.1	Rhizobium_sp._T1470	88.361	842	54.6044	0	1031	Rhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-15-1-Ro|nifK|consensus50|pass_single_dominant	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	92.432	621	40.2724	0	904	Mesorhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-16-1-Rh|nifK|consensus50|pass_single_dominant	Mesorhizobium_maamorense	Mesorhizobium	nifK|Mesorhizobium_maamorense|XKI86423.1	Mesorhizobium_maamorense	90.595	521	33.7873	0	691	Mesorhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-2-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	Rhizobium_azibense	Rhizobium	nifK|Rhizobium_azibense|CAO4004973.1	Rhizobium_azibense	92.948	553	35.8625	0	815	Rhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-2-1-Ro|nifK|consensus50|pass_single_dominant	Rhizobium_azibense	Rhizobium	nifK|Rhizobium_azibense|CAO4004973.1	Rhizobium_azibense	90.1	899	58.3009	0	1216	Rhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-3-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	Sinorhizobium_mexicanum_(Ensifer_mexicanus)	Sinorhizobium	nifK|Sinorhizobium_mexicanum_(Ensifer_mexicanus)|QLL64453.1	Sinorhizobium_mexicanum_(Ensifer_mexicanus)	84.666	913	59.2088	0	1009	Sinorhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-3-1-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium_sp._RIZ17	Mesorhizobium	nifK|Mesorhizobium_sp._RIZ17|XXB69636.1	Mesorhizobium_sp._RIZ17	85.796	873	56.6148	0	968	Mesorhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-3-1-Ro|nifK|consensus50|pass_single_dominant	Rhizobium_azibense	Rhizobium	nifK|Rhizobium_azibense|CAO4004973.1	Rhizobium_azibense	88.503	1496	97.0169	0	1895	Rhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-4-1-No|nifK|consensus50|pass_mixed_possible_multitemplate	Rhizobium_azibense	Rhizobium	nifK|Rhizobium_azibense|CAO4004973.1	Rhizobium_azibense	89.828	698	45.2659	0	963	Rhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-4-1-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	Sinorhizobium_prairiense	Sinorhizobium	nifK|Sinorhizobium_prairiense|WEJ08561.1	Sinorhizobium_prairiense	84.667	900	58.3658	0	990	Sinorhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-4-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	Rhizobium_azibense	Rhizobium	nifK|Rhizobium_azibense|CAO4004973.1	Rhizobium_azibense	94.094	508	32.9442	0	780	Rhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-5-1-No|nifK|consensus50|pass_single_dominant	Rhizobium_azibense	Rhizobium	nifK|Rhizobium_azibense|CAO4004973.1	Rhizobium_azibense	91.192	579	37.5486	0	809	Rhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-5-1-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	Sinorhizobium_mexicanum_(Ensifer_mexicanus)	Sinorhizobium	nifK|Sinorhizobium_mexicanum_(Ensifer_mexicanus)|QLL64453.1	Sinorhizobium_mexicanum_(Ensifer_mexicanus)	86.736	1538	99.7406	0	1893	Sinorhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-5-1-Ro|nifK|consensus50|pass_single_dominant	Rhizobium_azibense	Rhizobium	nifK|Rhizobium_azibense|CAO4004973.1	Rhizobium_azibense	87.614	880	57.0687	0	1147	Rhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-6-1-No|nifK|consensus50|pass_single_dominant	Rhizobium_azibense	Rhizobium	nifK|Rhizobium_azibense|CAO4004973.1	Rhizobium_azibense	94.805	1540	99.8703	0	2435	Rhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-6-1-Rh|nifK|consensus50|pass_single_dominant	Rhizobium_azibense	Rhizobium	nifK|Rhizobium_azibense|CAO4004973.1	Rhizobium_azibense	90.148	609	39.4942	0	806	Rhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-6-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	Microvirga_sp._KLBC_81	Microvirga	nifK|Microvirga_sp._KLBC_81|PVE21515.1	Microvirga_sp._KLBC_81	82.998	1541	99.9351	0	1618	Microvirga	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-7-1-No|nifK|consensus50|pass_single_dominant	Rhizobium_azibense	Rhizobium	nifK|Rhizobium_azibense|CAO4004973.1	Rhizobium_azibense	93.75	560	36.3165	0	841	Rhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-7-1-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	88.035	1496	97.0169	0	1884	Mesorhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-7-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	Rhizobium_azibense	Rhizobium	nifK|Rhizobium_azibense|CAO4004973.1	Rhizobium_azibense	85.389	835	54.1505	0	1016	Rhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-8-1-Rh|nifK|consensus50|pass_mixed_possible_multitemplate	Sinorhizobium_prairiense	Sinorhizobium	nifK|Sinorhizobium_prairiense|WEJ08561.1	Sinorhizobium_prairiense	86.115	1498	97.1466	0	1736	Sinorhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-8-1-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	Rhizobium_azibense	Rhizobium	nifK|Rhizobium_azibense|CAO4004973.1	Rhizobium_azibense	84.488	909	58.9494	0	968	Rhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-9-2-No|nifK|consensus50|pass_mixed_possible_multitemplate	Rhizobium_azibense	Rhizobium	nifK|Rhizobium_azibense|CAO4004973.1	Rhizobium_azibense	89.18	573	37.1595	0	811	Rhizobium	Mixed-IUPAC
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_iupac_best_reference_hit_with_taxon.tsv	nifK_iupac_best_reference_hit_with_taxon.tsv	iupac	nifK	KONZ-9-2-Ro|nifK|consensus50|pass_mixed_possible_multitemplate	Rhizobium_azibense	Rhizobium	nifK|Rhizobium_azibense|CAO4004973.1	Rhizobium_azibense	94.107	543	35.214	0	857	Rhizobium	Mixed-IUPAC
