gene	tree_set	tree_set_label	label_type	label_type_report	label_value	expected_ntaxa	ntaxa	ntaxa_matches_expected	mpd	mpd_random	mpd_sd	nri	p_mpd_cluster	fdr_mpd	mntd	mntd_random	mntd_sd	nti	p_mntd_cluster	fdr_mntd	randomizations	min_group_size	phylocom_status	interpretation
nolF	iupac	Mixed-IUPAC	site	Site	NOGP	18	18	TRUE	0.0112	0.0076	0.0015	-2.4268	0.923	1	0.003	0.001	8e-4	-2.6767	0.934	0.94336	999	5	ok	not significant / weak evidence
nolF	iupac	Mixed-IUPAC	state	State	VA	21	21	TRUE	0.0041	0.0075	0.0013	2.6922	0.001	0.0044444444444444444	5e-4	9e-4	6e-4	0.6947	0.162	0.29454545454545455	999	5	ok	significant clustering by MPD
nolF	iupac	Mixed-IUPAC	state	State	OK	39	39	TRUE	0.006	0.0076	9e-4	1.6457	0.003	0.011612903225806452	5e-4	8e-4	5e-4	0.6358	0.277	0.44800000000000006	999	5	ok	significant clustering by MPD
nolF	iupac	Mixed-IUPAC	state	State	Florida	8	8	TRUE	0.0041	0.0075	0.0025	1.3396	0.023	0.069	0.002	0.0017	0.0013	-0.2412	0.786	0.8453097345132744	999	5	ok	not significant / weak evidence
nolF	iupac	Mixed-IUPAC	state	State	Alaska	10	10	TRUE	0.0049	0.0075	0.0022	1.1708	0.038	0.10363636363636362	0.0018	0.0014	0.0011	-0.3153	0.835	0.8713043478260869	999	5	ok	not significant / weak evidence
nolF	iupac	Mixed-IUPAC	state	State	CO	18	18	TRUE	0.0067	0.0076	0.0016	0.5122	0.254	0.48375	0.0011	0.0011	8e-4	-0.005	0.74	0.8378181818181818	999	5	ok	not significant / weak evidence
nolF	iupac	Mixed-IUPAC	state	State	Georgia	8	8	TRUE	0.0068	0.0076	0.0024	0.3346	0.294	0.5113043478260869	0.0013	0.0017	0.0013	0.2799	0.458	0.6542857142857144	999	5	ok	not significant / weak evidence
nolF	iupac	Mixed-IUPAC	state	State	TX	5	5	TRUE	0.0066	0.0076	0.0032	0.294	0.313	0.5290140845070422	4e-4	0.0026	0.0019	1.1623000000000001	0.028	0.07102040816326531	999	5	ok	not significant / weak evidence
nolF	iupac	Mixed-IUPAC	state	State	AL	12	12	TRUE	0.0075	0.0075	0.0019	-0.0229	0.669	0.892	9e-4	0.0012	9e-4	0.3816	0.365	0.5341463414634147	999	5	ok	not significant / weak evidence
nolF	iupac	Mixed-IUPAC	state	State	ND	68	68	TRUE	0.0081	0.0075	6e-4	-0.9467	0.716	0.9372631578947368	0.001	6e-4	3e-4	-1.2562	0.793	0.8453097345132744	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	closest_blast_genus	Closest BLAST genus	Sinorhizobium	229	229	TRUE	0.008	0.008	0	4.0871	0.001	0.002230769230769231	7e-4	7e-4	0	0.9995	1	1	999	5	ok	significant clustering by MPD
nolG	iupac	Mixed-IUPAC	host_genus	Host genus	Lespedeza	16	16	TRUE	0.0057	0.0083	0.0012	2.1647	0.011	0.036859649122807016	0.0013	0.0016	6e-4	0.6353	0.286	0.4335396825396825	999	5	ok	significant clustering by MPD
nolG	iupac	Mixed-IUPAC	host_genus	Host genus	Melilotus	30	30	TRUE	0.0067	0.0081	8e-4	1.6381	0.055	0.1329746835443038	6e-4	0.0012	3e-4	1.9507	0.009	0.028180327868852457	999	5	ok	significant clustering by MNTD
nolG	iupac	Mixed-IUPAC	host_genus	Host genus	Astragalus	30	30	TRUE	0.0069	0.0079	9e-4	1.1716	0.115	0.22186868686868688	7e-4	0.0012	3e-4	1.4025	0.053	0.1150340909090909	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	host_genus	Host genus	Crotalaria	6	6	TRUE	0.0059	0.008	0.0021	0.9895	0.166	0.28997272727272727	0.0033	0.0031	0.0013	-0.1628	0.594	0.7038703703703703	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	host_genus	Host genus	Oxytropis	5	5	TRUE	0.0058	0.0081	0.0025	0.9411	0.17	0.29252252252252253	0.0038	0.0036	0.0016	-0.1253	0.586	0.7038703703703703	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	host_genus	Host genus	Medicago	52	52	TRUE	0.0082	0.0083	6e-4	0.2214	0.414	0.5814264705882353	9e-4	0.001	2e-4	0.4631	0.364	0.525609022556391	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	host_genus	Host genus	Desmodium	14	14	TRUE	0.008	0.0081	0.0013	0.0636	0.482	0.6483239436619718	0.0018	0.0017	6e-4	-0.0725	0.583	0.7038703703703703	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	host_genus	Host genus	Amorpha	6	6	TRUE	0.0084	0.008	0.0023	-0.2033	0.603	0.7678200000000001	0.0033	0.003	0.0014	-0.228	0.629	0.7237289156626506	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	host_genus	Host genus	Elaeagnus	7	7	TRUE	0.0093	0.0082	0.0018	-0.6175	0.748	0.8870368098159509	0.004	0.0028	0.0011	-1.0643	0.85	0.8823369565217392	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	host_genus	Host genus	Dalea	10	10	TRUE	0.009	0.008	0.0016	-0.6159	0.767	0.8890181818181818	0.0025	0.0022	8e-4	-0.3937	0.708	0.8001656804733728	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	host_genus	Host genus	Dryas	9	9	TRUE	0.0104	0.0082	0.0016	-1.3817	0.924	0.9970847457627119	0.0025	0.0023	9e-4	-0.2079	0.616	0.7174146341463414	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	host_tribe	Host tribe	Desmodieae	33	33	TRUE	0.0066	0.0079	8e-4	1.7862	0.036	0.09809999999999999	0.0012	0.0011	3e-4	-0.3302	0.66	0.7993333333333333	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	host_tribe	Host tribe	Phaseoleae	8	8	TRUE	0.0052	0.0081	0.0018	1.6048	0.052	0.13129545454545452	0.0026	0.0025	0.001	-0.1272	0.605	0.7668023255813954	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	host_tribe	Host tribe	Trifolieae	85	85	TRUE	0.0076	0.0081	4e-4	1.1703	0.133	0.268462962962963	7e-4	9e-4	1e-4	1.0458	0.159	0.28885	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	host_tribe	Host tribe	Crotalarieae	6	6	TRUE	0.0059	0.0078	0.0022	0.8819	0.186	0.33971666666666667	0.0033	0.003	0.0013	-0.1707	0.615	0.7705172413793103	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	host_tribe	Host tribe	Galegeae	35	35	TRUE	0.0077	0.0081	7e-4	0.5432	0.293	0.4435694444444444	7e-4	0.0011	3e-4	1.3931	0.051	0.10294444444444444	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	host_tribe	Host tribe	Amorpheae	16	16	TRUE	0.0089	0.0078	0.0013	-0.8598	0.816	0.9075918367346938	0.0025	0.0016	6e-4	-1.6173	0.927	0.953235849056604	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	host_tribe	Host tribe	actinorhizal	26	26	TRUE	0.0089	0.0077	9e-4	-1.2663	0.895	0.956421568627451	0.0016	0.0012	4e-4	-1.0404	0.856	0.9058640776699028	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	native_status	Native status	no	108	108	TRUE	0.0075	0.0078	4e-4	1.0137	0.154	0.39355555555555555	8e-4	8e-4	1e-4	0.5099	0.318	0.6095	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	native_status	Native status	yes	121	121	TRUE	0.0083	0.0081	3e-4	-0.8492	0.808	0.9292	8e-4	8e-4	1e-4	0.2964	0.379	0.6226428571428572	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	sample_type	Sample type	root	74	74	TRUE	0.0072	0.0081	5e-4	1.7668	0.049	0.16333333333333336	6e-4	0.001	2e-4	2.0176	0.01	0.04285714285714286	999	5	ok	significant clustering by MNTD
nolG	iupac	Mixed-IUPAC	sample_type	Sample type	nodule	74	74	TRUE	0.0079	0.0078	5e-4	-0.3706	0.658	0.9586956521739131	8e-4	9e-4	2e-4	0.6969	0.272	0.68	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	sample_type	Sample type	rhizosphere	81	81	TRUE	0.0086	0.008	4e-4	-1.3949	0.91	1	0.0013	9e-4	1e-4	-3.0036	1	1	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	site	Site	WOOD	30	30	TRUE	0.0046	0.0078	9e-4	3.6425	0.001	0.004756756756756757	5e-4	0.0013	3e-4	2.1127	0.005	0.01660377358490566	999	5	ok	significant clustering by MPD
nolG	iupac	Mixed-IUPAC	site	Site	BLAN	11	11	TRUE	0.0033	0.0076	0.0016	2.6765	0.003	0.011478260869565217	0.0013	0.0019	8e-4	0.8718	0.192	0.32182857142857146	999	5	ok	significant clustering by MPD
nolG	iupac	Mixed-IUPAC	site	Site	DSNY	10	10	TRUE	0.0039	0.0078	0.0017	2.2995	0.005	0.017959183673469388	0.0017	0.0021	9e-4	0.4273	0.366	0.5072125984251968	999	5	ok	significant clustering by MPD
nolG	iupac	Mixed-IUPAC	site	Site	TALL	11	11	TRUE	0.0051	0.0081	0.0016	1.9073	0.018	0.05279999999999999	0.0014	0.0021	8e-4	0.9692	0.153	0.264	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	site	Site	SCBI	10	10	TRUE	0.0048	0.0082	0.0017	2.0258	0.029	0.07975	0.002	0.0022	8e-4	0.1981	0.471	0.6045217391304347	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	site	Site	TOOL	8	8	TRUE	0.0066	0.008	0.0018	0.7623	0.224	0.4285217391304348	0.0019	0.0025	0.001	0.6126	0.27	0.41321739130434787	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	site	Site	JERC	16	16	TRUE	0.0074	0.0079	0.0012	0.4577	0.321	0.5231111111111111	0.0018	0.0016	5e-4	-0.4269	0.726	0.8243612903225807	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	site	Site	CPER	13	13	TRUE	0.0072	0.0078	0.0015	0.377	0.351	0.5515714285714285	0.001	0.0018	7e-4	1.1105	0.125	0.2222222222222222	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	site	Site	OAES	42	42	TRUE	0.0079	0.0081	7e-4	0.2865	0.398	0.6144561403508771	6e-4	0.0011	3e-4	1.9959	0.007	0.021614035087719297	999	5	ok	significant clustering by MNTD
nolG	iupac	Mixed-IUPAC	site	Site	OSBS	8	8	TRUE	0.0083	0.0082	0.0019	-0.0912	0.531	0.7723636363636365	7e-4	0.0026	0.0011	1.776	0.012	0.033523809523809525	999	5	ok	significant clustering by MNTD
nolG	iupac	Mixed-IUPAC	site	Site	NOGP	19	19	TRUE	0.0083	0.008	0.0011	-0.2589	0.62	0.8592125984251968	0.002	0.0015	5e-4	-0.932	0.842	0.8768757396449703	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	site	Site	CLBJ	5	5	TRUE	0.0093	0.0076	0.0026	-0.6567	0.754	0.961623188405797	0.0011	0.0033	0.0016	1.3672	0.075	0.15529411764705883	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	site	Site	DCFS	21	21	TRUE	0.0088	0.0078	0.0011	-0.9857	0.849	1	0.0012	0.0014	4e-4	0.5093	0.33	0.47219512195121954	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	state	State	VA	21	21	TRUE	0.004	0.008	0.0011	3.7263	0.002	0.008571428571428572	0.0011	0.0015	4e-4	0.8263	0.207	0.36	999	5	ok	significant clustering by MPD
nolG	iupac	Mixed-IUPAC	state	State	Florida	10	10	TRUE	0.0039	0.0078	0.0017	2.2812	0.017	0.05368421052631579	0.0017	0.0021	9e-4	0.4912	0.34	0.51	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	state	State	ND	70	70	TRUE	0.0073	0.0081	5e-4	1.793	0.032	0.08930232558139535	0.001	9e-4	2e-4	-0.251	0.615	0.76875	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	state	State	Alaska	10	10	TRUE	0.0066	0.0077	0.0017	0.6252	0.252	0.48375	0.0019	0.0021	8e-4	0.2682	0.404	0.5840963855421687	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	state	State	AL	14	14	TRUE	0.0069	0.0077	0.0014	0.555	0.279	0.5072727272727273	0.0017	0.0017	6e-4	-0.0463	0.564	0.7356521739130434	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	state	State	OK	42	42	TRUE	0.0079	0.0081	7e-4	0.3778	0.34	0.5666666666666668	6e-4	0.0011	3e-4	2.0841	0.005	0.015789473684210527	999	5	ok	significant clustering by MNTD
nolG	iupac	Mixed-IUPAC	state	State	Georgia	12	12	TRUE	0.008	0.0079	0.0015	-0.0779	0.548	0.8324050632911394	0.002	0.0019	7e-4	-0.1634	0.615	0.76875	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	state	State	TX	5	5	TRUE	0.0093	0.0078	0.0025	-0.6175	0.734	0.9372631578947368	0.0011	0.0035	0.0016	1.5616	0.043	0.09735849056603772	999	5	ok	not significant / weak evidence
nolG	iupac	Mixed-IUPAC	state	State	CO	19	19	TRUE	0.0087	0.0077	0.0012	-0.8243	0.804	0.9844897959183674	0.0011	0.0015	4e-4	0.7747	0.222	0.3752112676056338	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	closest_blast_genus	Closest BLAST genus	Azorhizobium	16	16	TRUE	0.0679	0.2434	0.0235	7.4743	0.001	0.0021666666666666666	0.03	0.0973	0.0198	3.397	0.001	0.004333333333333333	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	closest_blast_genus	Closest BLAST genus	Bradyrhizobium	6	6	TRUE	0.0602	0.2412	0.0436	4.1536	0.001	0.0021666666666666666	0.0375	0.143	0.0422	2.5014	0.002	0.006500000000000001	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	closest_blast_genus	Closest BLAST genus	Mesorhizobium	104	104	TRUE	0.194	0.246	0.0073	7.084	0.001	0.0021666666666666666	0.0429	0.0541	0.0042	2.6801	0.003	0.008666666666666666	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	closest_blast_genus	Closest BLAST genus	Microvirga	107	107	TRUE	0.1926	0.2442	0.0074	6.9835	0.001	0.0021666666666666666	0.0462	0.0519	0.0041	1.3768	0.071	0.13185714285714284	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	closest_blast_genus	Closest BLAST genus	Sinorhizobium	88	88	TRUE	0.228	0.2435	0.0084	1.8417	0.03	0.055714285714285716	0.0484	0.0551	0.005	1.3365	0.087	0.1508	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	closest_blast_genus	Closest BLAST genus	Rhizobium	19	19	TRUE	0.2424	0.242	0.0206	-0.0183	0.516	0.7061052631578948	0.0369	0.0898	0.0171	3.0998	0.002	0.006500000000000001	999	5	ok	significant clustering by MNTD
nifD	strict	Strict single-dominant	host_genus	Host genus	Astragalus	53	53	TRUE	0.1481	0.2397	0.0107	8.6009	0.001	0.005833333333333333	0.0258	0.061	0.007	5.0705	0.001	0.006666666666666667	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	host_genus	Host genus	Desmodium	28	28	TRUE	0.1543	0.2372	0.015	5.5168	0.001	0.005833333333333333	0.0588	0.0707	0.0121	0.9793	0.17	0.380625	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	host_genus	Host genus	Lotus	9	9	TRUE	0.03	0.2357	0.0306	6.7191	0.001	0.005833333333333333	0.0131	0.1145	0.0293	3.4583	0.001	0.006666666666666667	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	host_genus	Host genus	Lupinus	17	17	TRUE	0.1641	0.235	0.0219	3.2409	0.001	0.005833333333333333	0.032	0.0857	0.0187	2.868	0.001	0.006666666666666667	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	host_genus	Host genus	Medicago	26	26	TRUE	0.0727	0.2349	0.0171	9.4841	0.001	0.005833333333333333	0.0308	0.0729	0.0131	3.219	0.001	0.006666666666666667	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	host_genus	Host genus	Melilotus	14	14	TRUE	0.1301	0.2372	0.022	4.871	0.001	0.005833333333333333	0.0152	0.095	0.0207	3.8604	0.001	0.006666666666666667	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	host_genus	Host genus	Crotalaria	10	10	TRUE	0.1575	0.2416	0.0288	2.9209	0.003	0.015	0.0984	0.1127	0.0279	0.5128	0.311	0.54775	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	host_genus	Host genus	Rhynchosia	6	6	TRUE	0.1196	0.2362	0.0379	3.0792	0.003	0.015	0.0716	0.1383	0.0394	1.6957	0.039	0.1365	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	host_genus	Host genus	Dalea	16	16	TRUE	0.1929	0.2402	0.021	2.247	0.008	0.032	0.0379	0.09	0.0196	2.6552	0.001	0.006666666666666667	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	host_genus	Host genus	Galactia	10	10	TRUE	0.1719	0.2388	0.0291	2.3022	0.009	0.034999999999999996	0.0878	0.1097	0.028	0.7811	0.226	0.4476056338028169	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	host_genus	Host genus	Sesbania	6	6	TRUE	0.1758	0.2386	0.0382	1.6431	0.042	0.1225	0.0997	0.1405	0.039	1.0465	0.148	0.35118644067796606	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	host_genus	Host genus	Morella	5	5	TRUE	0.1781	0.2375	0.0459	1.2955	0.096	0.21555555555555558	0.1386	0.1511	0.0473	0.2657	0.396	0.6017021276595744	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	host_genus	Host genus	Vicia	6	6	TRUE	0.1918	0.2392	0.0372	1.2708	0.096	0.21555555555555558	0.0642	0.1392	0.04	1.8761	0.023	0.092	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	host_genus	Host genus	Chamaecrista	6	6	TRUE	0.1949	0.2408	0.0397	1.1563	0.113	0.2326470588235294	0.1263	0.1418	0.0415	0.3737	0.38	0.5907692307692308	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	host_genus	Host genus	Amorpha	11	11	TRUE	0.2052	0.2367	0.0279	1.128	0.128	0.24405405405405406	0.0692	0.1039	0.0253	1.3717	0.074	0.21583333333333332	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	host_genus	Host genus	Stylosanthes	5	5	TRUE	0.2152	0.2412	0.0435	0.5968	0.273	0.45500000000000007	0.15	0.1538	0.0462	0.0814	0.469	0.6450980392156862	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	host_genus	Host genus	Ceanothus	9	9	TRUE	0.227	0.2418	0.03	0.4904	0.327	0.5052173913043478	0.1083	0.1192	0.0311	0.3517	0.382	0.5907692307692308	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	host_genus	Host genus	Oxytropis	5	5	TRUE	0.2196	0.237	0.043	0.4051	0.331	0.5052173913043478	0.0592	0.1506	0.0454	2.0129	0.016	0.07	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	host_genus	Host genus	Alnus	14	14	TRUE	0.2325	0.2375	0.0238	0.2089	0.404	0.5891666666666667	0.086	0.0959	0.0211	0.4685	0.323	0.5582716049382715	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	host_genus	Host genus	Lespedeza	22	22	TRUE	0.2461	0.2369	0.0188	-0.4914	0.702	0.8532758620689654	0.0806	0.0791	0.0142	-0.102	0.561	0.7214414414414414	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	host_genus	Host genus	Amphicarpaea	5	5	TRUE	0.291	0.2348	0.0444	-1.2647	0.905	0.967175572519084	0.1774	0.1493	0.0454	-0.6188	0.727	0.8274796747967479	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	host_genus	Host genus	Dryas	13	13	TRUE	0.2721	0.2378	0.0234	-1.4678	0.932	0.973731343283582	0.1426	0.0948	0.0223	-2.1436	0.983	0.993	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	host_genus	Host genus	Tephrosia	9	9	TRUE	0.3277	0.2387	0.0299	-2.9736	0.994	1	0.1612	0.1157	0.0306	-1.4846	0.929	0.9727407407407407	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	host_tribe	Host tribe	Crotalarieae	10	10	TRUE	0.1575	0.2475	0.0284	3.1726	0.001	0.006333333333333333	0.0984	0.1193	0.0287	0.7307	0.231	0.548625	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	host_tribe	Host tribe	Desmodieae	53	53	TRUE	0.1962	0.247	0.0113	4.5017	0.001	0.006333333333333333	0.0544	0.0651	0.0076	1.4131	0.068	0.23071428571428573	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	host_tribe	Host tribe	Galegeae	58	58	TRUE	0.1583	0.2428	0.0109	7.7848	0.001	0.006333333333333333	0.0262	0.062	0.0069	5.1708	0.001	0.008636363636363636	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	host_tribe	Host tribe	Genisteae	17	17	TRUE	0.1641	0.24	0.0222	3.4217	0.001	0.006333333333333333	0.032	0.091	0.0183	3.2231	0.001	0.008636363636363636	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	host_tribe	Host tribe	Loteae	10	10	TRUE	0.0806	0.242	0.0305	5.2863	0.001	0.006333333333333333	0.0394	0.1141	0.0282	2.6469	0.001	0.008636363636363636	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	host_tribe	Host tribe	Trifolieae	43	43	TRUE	0.131	0.2443	0.0128	8.8769	0.001	0.006333333333333333	0.0293	0.0688	0.0089	4.4569	0.001	0.008636363636363636	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	host_tribe	Host tribe	Diocleae	10	10	TRUE	0.1719	0.2463	0.0294	2.5282	0.005	0.02638888888888889	0.0878	0.1139	0.0301	0.8655	0.201	0.49448717948717946	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	host_tribe	Host tribe	Sesbanieae	6	6	TRUE	0.1758	0.2424	0.0402	1.6573	0.044	0.13483870967741934	0.0997	0.144	0.0417	1.0611	0.148	0.38	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	host_tribe	Host tribe	Amorpheae	27	27	TRUE	0.2172	0.2444	0.0172	1.5863	0.053	0.15200000000000002	0.0437	0.0808	0.0135	2.7508	0.002	0.013571428571428571	999	5	ok	significant clustering by MNTD
nifD	strict	Strict single-dominant	host_tribe	Host tribe	Fabeae	6	6	TRUE	0.1918	0.2452	0.0395	1.3528	0.074	0.19527777777777777	0.0642	0.143	0.0419	1.8793	0.027	0.11152173913043477	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	host_tribe	Host tribe	Cassieae	6	6	TRUE	0.1949	0.2461	0.0399	1.2829	0.096	0.2247560975609756	0.1263	0.149	0.0426	0.5346	0.304	0.614468085106383	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	host_tribe	Host tribe	Dalbergieae	8	8	TRUE	0.2285	0.2466	0.0331	0.5468	0.305	0.5083333333333333	0.1459	0.1297	0.0336	-0.48	0.696	0.858653846153846	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	host_tribe	Host tribe	actinorhizal	45	45	TRUE	0.2539	0.2425	0.0125	-0.918	0.826	0.9341666666666666	0.088	0.0684	0.0085	-2.307	0.989	0.992	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	host_tribe	Host tribe	Phaseoleae	20	20	TRUE	0.2642	0.2426	0.0207	-1.0394	0.865	0.9500000000000001	0.0935	0.0869	0.0168	-0.3939	0.653	0.81625	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	host_tribe	Host tribe	Millettieae	9	9	TRUE	0.3277	0.2408	0.0327	-2.6553	0.993	1	0.1612	0.1186	0.0319	-1.334	0.905	0.9552777777777778	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	host_tribe	Host tribe	Mimosoideae	5	5	TRUE	0.3519	0.2423	0.0443	-2.4763	0.986	1	0.2658	0.1548	0.0461	-2.4101	0.992	0.992	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	native_status	Native status	yes	271	271	TRUE	0.2303	0.2446	0.0025	5.7573	0.001	0.004	0.0382	0.0399	0.0012	1.3449	0.094	0.2088888888888889	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	native_status	Native status	no	71	71	TRUE	0.2358	0.2439	0.0097	0.8297	0.204	0.51	0.0503	0.0609	0.006	1.7588	0.04	0.14333333333333334	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	sample_type	Sample type	rhizosphere	113	113	TRUE	0.2137	0.2433	0.0069	4.2975	0.001	0.01	0.0533	0.0513	0.004	-0.5115	0.68	0.8575	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	sample_type	Sample type	root	82	82	TRUE	0.2371	0.2435	0.0087	0.7371	0.241	0.5561538461538461	0.0565	0.0562	0.0053	-0.0417	0.531	0.8205	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	sample_type	Sample type	nodule	149	149	TRUE	0.2594	0.2457	0.0057	-2.4319	0.994	1	0.0405	0.0488	0.0029	2.843	0.005	0.05	999	5	ok	not significant / weak evidence
nifD	strict	Strict single-dominant	site	Site	CPER	6	6	TRUE	0.0126	0.2405	0.0415	5.4982	0.001	0.005909090909090909	0.0028	0.1404	0.0416	3.3037	0.001	0.007222222222222223	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	site	Site	DSNY	21	21	TRUE	0.1819	0.2424	0.019	3.1833	0.001	0.005909090909090909	0.1007	0.086	0.0155	-0.9483	0.833	0.935390625	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	site	Site	NOGP	11	11	TRUE	0.0214	0.2411	0.0279	7.8603	0.001	0.005909090909090909	0.0101	0.1051	0.0268	3.5504	0.001	0.007222222222222223	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	site	Site	OAES	53	53	TRUE	0.1675	0.2406	0.0112	6.5517	0.001	0.005909090909090909	0.032	0.0618	0.0074	4.0151	0.001	0.007222222222222223	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	site	Site	SRER	23	23	TRUE	0.0501	0.2402	0.0185	10.2649	0.001	0.005909090909090909	0.0114	0.0812	0.0151	4.6055	0.001	0.007222222222222223	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	site	Site	JERC	64	64	TRUE	0.2179	0.2447	0.01	2.6799	0.003	0.013	0.0569	0.0597	0.0063	0.446	0.318	0.5089024390243903	999	5	ok	significant clustering by MPD
nifD	strict	Strict single-dominant	site	Site	DCFS	9	9	TRUE	0.1691	0.2419	0.032	2.2718	0.011	0.03763157894736842	0.0244	0.1196	0.0306	3.1147	0.001	0.007222222222222223	999	5	ok	significant clustering by MPD
