gene	tree_set	tree_set_label	label_type	label_type_report	phylocom_status	p_mpd_cluster	p_mntd_cluster	ntaxa_matches_expected	plot	ntaxa	mpd	mpd_rnd	mpd_sd	nri	mpd_ranklow	mpd_rankhi	mntd	mntd_rnd	mntd_sd	nti	mntd_ranklo	mntd_rankhi	runs	label_value	expected_ntaxa	fdr_mpd	fdr_mntd	interpretation	mpd_random	mntd_random
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.098	0.082	TRUE	site_guan	15	0.1949	0.2262	0.0249	1.2572	902	97	0.0775	0.1016	0.018	1.3409	918	81	999	GUAN	15	0.22997333333333334	0.164	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.807	0.788	TRUE	site_harv	6	0.2625	0.2274	0.0414	-0.8495	193	806	0.1666	0.1379	0.0377	-0.7607	212	787	999	HARV	6	0.9932307692307694	0.864	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.793	0.047	TRUE	site_heal	19	0.2464	0.2273	0.0233	-0.818	207	792	0.0696	0.0943	0.0149	1.662	953	46	999	HEAL	19	0.9932307692307694	0.10605128205128204	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.001	0.001	TRUE	site_jerc	308	0.2069	0.2271	0.0053	3.7873	999	0	0.0277	0.0362	0.0015	5.5058	999	0	999	JERC	308	0.004756756756756757	0.004292682926829269	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.001	0.001	TRUE	site_jorn	12	0.0828	0.2273	0.0302	4.7899	999	0	0.0345	0.1075	0.0213	3.4242	999	0	999	JORN	12	0.004756756756756757	0.004292682926829269	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.001	0.001	TRUE	site_kona	9	0.0845	0.2268	0.0351	4.0518	999	0	0.0326	0.1191	0.0267	3.2345	999	0	999	KONA	9	0.004756756756756757	0.004292682926829269	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.001	0.001	TRUE	site_konz	39	0.1711	0.2277	0.0159	3.5501	999	0	0.0425	0.0736	0.0083	3.7297	999	0	999	KONZ	39	0.004756756756756757	0.004292682926829269	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.988	0.001	TRUE	site_laja	66	0.2551	0.2289	0.0116	-2.2602	12	987	0.0409	0.0618	0.0056	3.755	999	0	999	LAJA	66	1	0.004292682926829269	significant clustering by MNTD	NA	NA
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.005	0.001	TRUE	site_leno	32	0.1775	0.2291	0.0174	2.9647	995	4	0.0268	0.0791	0.0096	5.4616	999	0	999	LENO	32	0.017959183673469388	0.004292682926829269	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.178	0.001	TRUE	site_nogp	20	0.2058	0.2276	0.0234	0.932	822	177	0.0364	0.0909	0.0141	3.8723	999	0	999	NOGP	20	0.36427906976744184	0.004292682926829269	significant clustering by MNTD	NA	NA
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.001	0.001	TRUE	site_oaes	89	0.1739	0.2295	0.01	5.5808	999	0	0.0279	0.0561	0.0043	6.5592	999	0	999	OAES	89	0.004756756756756757	0.004292682926829269	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.159	0.819	TRUE	site_ornl	27	0.2128	0.2315	0.0187	0.9996	841	158	0.0939	0.084	0.0111	-0.8896	181	818	999	ORNL	27	0.33129411764705885	0.8683373493975903	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.001	0.006	TRUE	site_osbs	127	0.1847	0.2317	0.0082	5.7184	999	0	0.0413	0.0498	0.0033	2.5663	994	5	999	OSBS	127	0.004756756756756757	0.019555555555555555	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.16	0.225	TRUE	site_rmnp	12	0.2065	0.2337	0.0277	0.9803	840	159	0.0933	0.1099	0.0217	0.7632	775	224	999	RMNP	12	0.33129411764705885	0.36666666666666664	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.946	0.095	TRUE	site_scbi	20	0.2698	0.234	0.0221	-1.6223	54	945	0.075	0.0929	0.0141	1.2696	905	94	999	SCBI	20	1	0.18577777777777776	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.886	0.877	TRUE	site_sjer	6	0.285	0.2332	0.0433	-1.1968	114	885	0.1855	0.1422	0.0361	-1.1954	123	876	999	SJER	6	1	0.9026432748538011	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.001	0.001	TRUE	site_srer	52	0.0402	0.235	0.0134	14.5568	999	0	0.0066	0.0675	0.007	8.7267	999	0	999	SRER	52	0.004756756756756757	0.004292682926829269	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.711	0.001	TRUE	site_tall	110	0.2388	0.2334	0.0089	-0.6043	289	710	0.0351	0.0521	0.0038	4.4999	999	0	999	TALL	110	0.9134014598540146	0.004292682926829269	significant clustering by MNTD	NA	NA
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.001	0.001	TRUE	site_tool	73	0.1813	0.232	0.0113	4.4963	999	0	0.0284	0.0604	0.0053	6.032	999	0	999	TOOL	73	0.004756756756756757	0.004292682926829269	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.079	0.118	TRUE	site_ukfs	7	0.1768	0.2304	0.0382	1.4046	921	78	0.0957	0.132	0.0325	1.1166	882	117	999	UKFS	7	0.19046575342465752	0.2177319587628866	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.135	0.13	TRUE	site_unde	7	0.1877	0.2298	0.0385	1.0939	865	134	0.0938	0.1316	0.0331	1.1403	870	129	999	UNDE	7	0.30075949367088606	0.2288	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.276	0.001	TRUE	site_wood	33	0.2198	0.2303	0.0172	0.6095	724	275	0.0467	0.078	0.0095	3.3064	999	0	999	WOOD	33	0.47623529411764715	0.004292682926829269	significant clustering by MNTD	NA	NA
nifH	iupac	Mixed-IUPAC	site	Site	ok	0.632	0.582	TRUE	site_yell	11	0.2414	0.23	0.0302	-0.3757	368	631	0.1154	0.1123	0.0224	-0.1378	418	581	999	YELL	11	0.869	0.7064275862068965	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	state	State	ok	0.742	0.001	TRUE	state_al	220	0.2337	0.2296	0.0061	-0.6682	258	741	0.0273	0.0405	0.0021	6.2065	999	0	999	AL	220	0.9372631578947368	0.0048	significant clustering by MNTD	NA	NA
nifH	iupac	Mixed-IUPAC	state	State	ok	0.071	0.001	TRUE	state_alaska	139	0.2165	0.2279	0.0077	1.4854	929	70	0.0321	0.048	0.003	5.2359	999	0	999	Alaska	139	0.17387755102040814	0.0048	significant clustering by MNTD	NA	NA
nifH	iupac	Mixed-IUPAC	state	State	ok	0.001	0.001	TRUE	state_arizona	52	0.0402	0.228	0.0136	13.8462	999	0	0.0066	0.0673	0.0071	8.5183	999	0	999	Arizona	52	0.0044444444444444444	0.0048	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	state	State	ok	0.915	0.746	TRUE	state_ca	10	0.2717	0.2282	0.0321	-1.354	85	914	0.135	0.1176	0.0257	-0.6803	254	745	999	CA	10	1	0.8378181818181818	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	state	State	ok	0.524	0.002	TRUE	state_co	31	0.2292	0.2286	0.0172	-0.0351	476	523	0.0495	0.0806	0.01	3.1151	998	1	999	CO	31	0.8166233766233767	0.008275862068965517	significant clustering by MNTD	NA	NA
nifH	iupac	Mixed-IUPAC	state	State	ok	0.001	0.004	TRUE	state_fl	127	0.1847	0.227	0.0085	4.9745	999	0	0.0413	0.05	0.0034	2.6212	996	3	999	Fl / FL	127	0.0044444444444444444	0.01411764705882353	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	state	State	ok	0.001	0.072	TRUE	state_florida	133	0.2009	0.2267	0.0079	3.2476	999	0	0.0441	0.0487	0.0032	1.45	928	71	999	Florida	133	0.0044444444444444444	0.14163934426229507	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	state	State	ok	0.001	0.001	TRUE	state_georgia	301	0.2043	0.2283	0.0051	4.7026	999	0	0.0275	0.0362	0.0015	5.6433	999	0	999	Georgia	301	0.0044444444444444444	0.0048	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	state	State	ok	0.001	0.001	TRUE	state_ks	54	0.1734	0.2309	0.0126	4.5584	999	0	0.0323	0.0668	0.0065	5.3173	999	0	999	KS	54	0.0044444444444444444	0.0048	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	state	State	ok	0.736	0.756	TRUE	state_ma	6	0.2625	0.2324	0.0433	-0.6959	264	735	0.1666	0.1419	0.0384	-0.643	244	755	999	MA	6	0.9372631578947368	0.8378181818181818	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	state	State	ok	0.119	0.093	TRUE	state_mi	7	0.1877	0.2325	0.0377	1.1897	881	118	0.0938	0.1338	0.0323	1.2356	907	92	999	MI	7	0.26836363636363636	0.18	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	state	State	ok	0.183	0.001	TRUE	state_nd	73	0.2211	0.2316	0.0113	0.9294	817	182	0.0287	0.0602	0.0051	6.1466	999	0	999	ND	73	0.3852631578947368	0.0048	significant clustering by MNTD	NA	NA
nifH	iupac	Mixed-IUPAC	state	State	ok	0.001	0.001	TRUE	state_new_mexico	12	0.0828	0.232	0.028	5.3247	999	0	0.0345	0.1095	0.0212	3.5346	999	0	999	New Mexico	12	0.0044444444444444444	0.0048	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	state	State	ok	0.001	0.001	TRUE	state_ok	89	0.1739	0.2337	0.0098	6.0778	999	0	0.0279	0.0563	0.0043	6.5801	999	0	999	OK	89	0.0044444444444444444	0.0048	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	state	State	ok	0.892	0.004	TRUE	state_p_r	81	0.2473	0.2343	0.0105	-1.2379	108	891	0.0451	0.0581	0.0047	2.749	996	3	999	P.R	81	1	0.01411764705882353	significant clustering by MNTD	NA	NA
nifH	iupac	Mixed-IUPAC	state	State	ok	0.177	0.843	TRUE	state_tn	28	0.2151	0.2325	0.0184	0.9469	823	176	0.0944	0.0832	0.0112	-1.0047	157	842	999	TN	28	0.3792857142857143	0.8720689655172414	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	state	State	ok	0.742	0.057	TRUE	state_tx	86	0.2386	0.2319	0.0102	-0.6592	258	741	0.0492	0.0569	0.0046	1.6596	943	56	999	TX	86	0.9372631578947368	0.11793103448275863	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	state	State	ok	0.998	0.006	TRUE	state_va	34	0.2851	0.2306	0.0164	-3.3275	2	997	0.0553	0.0776	0.0094	2.3753	994	5	999	VA	34	1	0.018461538461538463	significant clustering by MNTD	NA	NA
nifH	iupac	Mixed-IUPAC	state	State	ok	0.62	0.541	TRUE	state_wy	11	0.2414	0.2317	0.0306	-0.3153	380	619	0.1154	0.114	0.0233	-0.0616	459	540	999	WY	11	0.8912359550561798	0.7213333333333334	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.495	0.414	TRUE	host_genus_acmispon	5	0.231	0.2318	0.0447	0.0163	505	494	0.1401	0.1506	0.0418	0.2502	586	413	999	Acmispon	5	0.6611538461538461	0.5688776978417266	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.002	0.004	TRUE	host_genus_aeschynomene	7	0.1284	0.2325	0.0372	2.7992	998	1	0.054	0.1318	0.0326	2.3878	996	3	999	Aeschynomene	7	0.011575757575757576	0.01528	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.027	0.018	TRUE	host_genus_albizia	17	0.1874	0.2343	0.0236	1.9863	973	26	0.0652	0.0991	0.0171	1.9772	982	17	999	Albizia	17	0.07697014925373134	0.05131343283582089	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.507	0.019	TRUE	host_genus_alnus	68	0.2311	0.2312	0.0116	0.0145	493	506	0.0503	0.0613	0.0053	2.0799	981	18	999	Alnus	68	0.6632671232876712	0.05336764705882353	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.052	0.243	TRUE	host_genus_alysicarpus	9	0.1746	0.2306	0.0341	1.6426	948	51	0.1003	0.1203	0.0278	0.7169	757	242	999	Alysicarpus	9	0.1306842105263158	0.386775	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.001	0.001	TRUE	host_genus_amorpha	35	0.1622	0.23	0.0164	4.1292	999	0	0.0331	0.0768	0.0093	4.6891	999	0	999	Amorpha	35	0.006821428571428571	0.004547619047619048	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.005	0.001	TRUE	host_genus_amphicarpaea	18	0.177	0.2292	0.022	2.3759	995	4	0.047	0.0954	0.0161	2.9983	999	0	999	Amphicarpaea	18	0.022209302325581395	0.004547619047619048	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.001	0.001	TRUE	host_genus_astragalus	105	0.1598	0.2288	0.0094	7.34	999	0	0.0268	0.0525	0.004	6.4349	999	0	999	Astragalus	105	0.006821428571428571	0.004547619047619048	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.022	0.083	TRUE	host_genus_baptisia	6	0.1438	0.2276	0.0425	1.9746	978	21	0.086	0.1366	0.0372	1.3623	917	82	999	Baptisia	6	0.06565625	0.16013131313131315	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.008	0.02	TRUE	host_genus_ceanothus	22	0.1771	0.2284	0.0204	2.5192	992	7	0.0641	0.0886	0.0127	1.9339	980	19	999	Ceanothus	22	0.03056	0.054571428571428576	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.621	0.31	TRUE	host_genus_centrosema	15	0.2365	0.229	0.0252	-0.297	379	620	0.0916	0.1003	0.0175	0.4956	690	309	999	Centrosema	15	0.7803355263157894	0.4662204724409449	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.149	0.155	TRUE	host_genus_chamaecrista	59	0.2154	0.229	0.0124	1.0939	851	148	0.058	0.0644	0.0062	1.0375	845	154	999	Chamaecrista	59	0.2702830188679245	0.27160550458715593	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.239	0.222	TRUE	host_genus_chapmannia	7	0.1993	0.2286	0.0402	0.7307	761	238	0.1046	0.1316	0.0338	0.801	778	221	999	Chapmannia	7	0.3804083333333333	0.3624102564102564	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.011	0.006	TRUE	host_genus_clitoria	19	0.1771	0.2281	0.0225	2.2673	989	10	0.0553	0.0936	0.0151	2.5326	994	5	999	Clitoria	19	0.036859649122807016	0.020464285714285713	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.012	0.037	TRUE	host_genus_crotalaria	66	0.2016	0.2293	0.0124	2.2392	988	11	0.0525	0.0629	0.0059	1.7672	963	36	999	Crotalaria	66	0.03951724137931035	0.08945569620253165	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.001	0.001	TRUE	host_genus_dalea	43	0.1701	0.2289	0.0152	3.8707	999	0	0.0329	0.0724	0.0081	4.8918	999	0	999	Dalea	43	0.006821428571428571	0.004547619047619048	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.065	0.02	TRUE	host_genus_desmanthus	10	0.1759	0.2264	0.0319	1.5835	935	64	0.0685	0.1156	0.0238	1.9798	980	19	999	Desmanthus	10	0.14605882352941177	0.054571428571428576	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.002	0.001	TRUE	host_genus_desmodium	216	0.2038	0.2272	0.0065	3.6193	998	1	0.0343	0.0412	0.002	3.3674	999	0	999	Desmodium	216	0.011575757575757576	0.004547619047619048	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.062	0.001	TRUE	host_genus_dryas	48	0.206	0.2277	0.0142	1.5299	938	61	0.0398	0.0685	0.0073	3.9357	999	0	999	Dryas	48	0.14441463414634145	0.004547619047619048	significant clustering by MNTD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.21	0.348	TRUE	host_genus_elaeagnus	20	0.2112	0.2289	0.0227	0.7803	790	209	0.0859	0.0916	0.0142	0.4032	652	347	999	Elaeagnus	20	0.34878260869565214	0.5112923076923077	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.001	0.001	TRUE	host_genus_galactia	56	0.1845	0.2293	0.0133	3.3674	999	0	0.0458	0.0652	0.0064	3.0034	999	0	999	Galactia	56	0.006821428571428571	0.004547619047619048	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.004	0.001	TRUE	host_genus_glycine	11	0.1378	0.228	0.0303	2.9735	996	3	0.0317	0.112	0.022	3.6543	999	0	999	Glycine	11	0.019100000000000002	0.004547619047619048	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.001	0.006	TRUE	host_genus_indigofera	17	0.1472	0.2293	0.0243	3.3838	999	0	0.059	0.097	0.0164	2.3111	994	5	999	Indigofera	17	0.006821428571428571	0.020464285714285713	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.4	0.1	TRUE	host_genus_kummerowia	6	0.2179	0.2294	0.0431	0.2671	600	399	0.09	0.1389	0.0383	1.275	900	99	999	Kummerowia	6	0.5730000000000001	0.18365384615384617	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.053	0.025	TRUE	host_genus_lespedeza	131	0.2166	0.23	0.0083	1.61	947	52	0.0421	0.0492	0.0035	2.0136	975	24	999	Lespedeza	131	0.13146753246753246	0.06631944444444444	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.228	0.128	TRUE	host_genus_leucaena	5	0.1958	0.2309	0.0478	0.7341	772	227	0.1018	0.1508	0.0438	1.1175	872	127	999	Leucaena	5	0.36755462184873955	0.2324433962264151	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.001	0.001	TRUE	host_genus_lotus	23	0.0316	0.2323	0.0205	9.7906	999	0	0.0101	0.0882	0.0128	6.0885	999	0	999	Lotus	23	0.006821428571428571	0.004547619047619048	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.15	0.001	TRUE	host_genus_lupinus	64	0.2197	0.2324	0.0123	1.0329	850	149	0.0373	0.0631	0.006	4.3218	999	0	999	Lupinus	64	0.2702830188679245	0.004547619047619048	significant clustering by MNTD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.366	0.021	TRUE	host_genus_macroptilium	15	0.2263	0.2342	0.0261	0.3054	634	365	0.0672	0.1023	0.0184	1.9113	979	20	999	Macroptilium	15	0.5336335877862596	0.056492957746478875	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.024	0.001	TRUE	host_genus_medicago	54	0.2066	0.2329	0.013	2.0294	976	23	0.0302	0.0668	0.0066	5.5554	999	0	999	Medicago	54	0.07052307692307692	0.004547619047619048	significant clustering by MNTD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.009	0.001	TRUE	host_genus_melilotus	31	0.192	0.2349	0.0179	2.4013	991	8	0.0382	0.0809	0.0101	4.2093	999	0	999	Melilotus	31	0.03183333333333333	0.004547619047619048	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.164	0.001	TRUE	host_genus_mimosa	18	0.212	0.2346	0.0231	0.976	836	163	0.0494	0.0967	0.0155	3.0439	999	0	999	Mimosa	18	0.28997272727272727	0.004547619047619048	significant clustering by MNTD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.246	0.097	TRUE	host_genus_morella	36	0.2231	0.2344	0.016	0.706	754	245	0.0647	0.0765	0.0092	1.2857	903	96	999	Morella	36	0.38831404958677684	0.179873786407767	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.001	0.001	TRUE	host_genus_oxytropis	24	0.1701	0.2357	0.0195	3.3575	999	0	0.0389	0.0867	0.0121	3.9368	999	0	999	Oxytropis	24	0.006821428571428571	0.004547619047619048	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.005	0.007	TRUE	host_genus_pediomelum	13	0.1632	0.236	0.0279	2.6111	995	4	0.0625	0.1081	0.0205	2.2303	993	6	999	Pediomelum	13	0.022209302325581395	0.023051724137931034	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.002	0.001	TRUE	host_genus_rhynchosia	40	0.184	0.2341	0.0158	3.1628	998	1	0.0488	0.0736	0.0083	2.9983	999	0	999	Rhynchosia	40	0.011575757575757576	0.004547619047619048	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.016	0.003	TRUE	host_genus_robinia	8	0.1536	0.2334	0.0356	2.2386	984	15	0.0499	0.1267	0.0294	2.6101	997	2	999	Robinia	8	0.05009836065573771	0.012191489361702128	significant clustering by MNTD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.28	0.001	TRUE	host_genus_sesbania	30	0.2231	0.2328	0.0178	0.5411	720	279	0.0419	0.0816	0.0104	3.8075	999	0	999	Sesbania	30	0.4312903225806452	0.004547619047619048	significant clustering by MNTD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.099	0.001	TRUE	host_genus_strophostyles	12	0.1949	0.2321	0.0291	1.276	901	98	0.0295	0.1103	0.0218	3.7059	999	0	999	Strophostyles	12	0.1990421052631579	0.004547619047619048	significant clustering by MNTD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.003	0.005	TRUE	host_genus_stylosanthes	24	0.1721	0.2327	0.0194	3.1188	997	2	0.0579	0.0879	0.0123	2.4371	995	4	999	Stylosanthes	24	0.014692307692307694	0.018725490196078432	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.069	0.399	TRUE	host_genus_tephrosia	40	0.2102	0.2324	0.0154	1.4347	931	68	0.0712	0.0739	0.0088	0.3073	601	398	999	Tephrosia	40	0.14976136363636364	0.5522391304347826	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.065	0.052	TRUE	host_genus_thermopsis	6	0.1647	0.2308	0.0431	1.5352	935	64	0.0824	0.1396	0.0382	1.4988	948	51	999	Thermopsis	6	0.14605882352941177	0.11416091954022987	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	1	0.501	TRUE	host_genus_trifolium	11	0.3348	0.2329	0.0303	-3.3651	0	999	0.1135	0.1147	0.0234	0.0474	499	500	999	Trifolium	11	1	0.6509591836734695	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.001	0.008	TRUE	host_genus_vicia	21	0.1605	0.2307	0.0212	3.3015	999	0	0.0574	0.0908	0.0141	2.3734	992	7	999	Vicia	21	0.006821428571428571	0.025466666666666665	significant clustering by MPD	NA	NA
nifH	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.207	0.171	TRUE	host_tribe_actinorhizal	196	0.2252	0.2304	0.0064	0.8227	793	206	0.0401	0.0424	0.0024	0.9385	829	170	999	actinorhizal	196	0.35814285714285715	0.2958571428571429	not significant / weak evidence	NA	NA
nifH	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.001	0.001	TRUE	host_tribe_amorpheae	78	0.1692	0.2289	0.011	5.4298	999	0	0.0304	0.0583	0.0051	5.5211	999	0	999	Amorpheae	78	0.005736842105263157	0.004541666666666667	significant clustering by MPD	NA	NA
