gene	tree_set	tree_set_label	label_type	phylocom_status	p_mpd_cluster	p_mntd_cluster	plot	ntaxa	mpd	mpd.rnd	mpd.sd	nri	mpd.ranklow	mpd.rankhi	mntd	mntd.rnd	mntd.sd	nti	mntd.ranklo	mntd.rankhi	runs	label_value	fdr_mpd	fdr_mntd	interpretation
nifH	iupac	Mixed-IUPAC	site	ok	0.87	0.856	site_sjer	6	0.285	0.2353	0.0429	-1.1575	130	869	0.1855	0.1429	0.0383	-1.111	144	855	999	SJER	1	0.8830877192982456	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	site	ok	0.001	0.001	site_srer	52	0.0402	0.235	0.0129	15.0879	999	0	0.0066	0.0678	0.0072	8.511	999	0	999	SRER	0.0046315789473684215	0.004292682926829269	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	site	ok	0.689	0.001	site_tall	110	0.2388	0.2338	0.0088	-0.5632	311	688	0.0351	0.0524	0.0037	4.6575	999	0	999	TALL	0.9034666666666666	0.004292682926829269	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	site	ok	0.001	0.001	site_tool	73	0.1813	0.2318	0.0115	4.3925	999	0	0.0284	0.0601	0.0053	5.9746	999	0	999	TOOL	0.0046315789473684215	0.004292682926829269	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	site	ok	0.071	0.123	site_ukfs	7	0.1768	0.2322	0.0392	1.4129	929	70	0.0957	0.1318	0.0334	1.0805	877	122	999	UKFS	0.17355555555555555	0.21648	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	site	ok	0.142	0.113	site_unde	7	0.1877	0.2297	0.0395	1.064	858	141	0.0938	0.1322	0.0338	1.1335	887	112	999	UNDE	0.30854320987654316	0.208659793814433	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	site	ok	0.26	0.001	site_wood	33	0.2198	0.2304	0.0164	0.6521	740	259	0.0467	0.078	0.0097	3.2423	999	0	999	WOOD	0.4669387755102041	0.004292682926829269	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	site	ok	0.643	0.565	site_yell	11	0.2414	0.2299	0.0309	-0.3726	357	642	0.1154	0.1124	0.0229	-0.1324	435	564	999	YELL	0.870523076923077	0.6953846153846154	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	state	ok	0.748	0.001	state_al	220	0.2337	0.2296	0.0059	-0.6968	252	747	0.0273	0.0404	0.0021	6.1873	999	0	999	AL	0.95375	0.0044444444444444444	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	state	ok	0.068	0.001	state_alaska	139	0.2165	0.228	0.0076	1.501	932	67	0.0321	0.0478	0.0031	5.1376	999	0	999	Alaska	0.17361702127659576	0.0044444444444444444	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	state	ok	0.001	0.001	state_arizona	52	0.0402	0.2279	0.0136	13.8039	999	0	0.0066	0.0674	0.0069	8.7956	999	0	999	Arizona	0.005	0.0044444444444444444	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	state	ok	0.906	0.756	state_ca	10	0.2717	0.229	0.0316	-1.353	94	905	0.135	0.1178	0.025	-0.6911	244	755	999	CA	1	0.84	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	state	ok	0.537	0.001	state_co	31	0.2292	0.2269	0.0177	-0.13	463	536	0.0495	0.0802	0.0104	2.9458	999	0	999	CO	0.836883116883117	0.0044444444444444444	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	state	ok	0.001	0.002	state_fl	127	0.1847	0.2274	0.0082	5.1916	999	0	0.0413	0.05	0.0032	2.7637	998	1	999	Fl / FL	0.005	0.008	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	state	ok	0.002	0.068	state_florida	133	0.2009	0.2268	0.0081	3.1885	998	1	0.0441	0.0488	0.0031	1.5043	932	67	999	Florida	0.008571428571428572	0.136	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	state	ok	0.001	0.001	state_georgia	301	0.2043	0.2283	0.0053	4.5541	999	0	0.0275	0.0362	0.0015	5.7008	999	0	999	Georgia	0.005	0.0044444444444444444	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	state	ok	0.001	0.001	state_ks	54	0.1734	0.231	0.0136	4.2334	999	0	0.0323	0.0666	0.0068	5.0495	999	0	999	KS	0.005	0.0044444444444444444	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	state	ok	0.748	0.778	state_ma	6	0.2625	0.2326	0.0434	-0.6879	252	747	0.1666	0.14	0.0377	-0.707	222	777	999	MA	0.95375	0.84	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	state	ok	0.124	0.117	state_mi	7	0.1877	0.232	0.0396	1.119	876	123	0.0938	0.1337	0.033	1.2076	883	116	999	MI	0.2807547169811321	0.22476190476190475	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	state	ok	0.187	0.001	state_nd	73	0.2211	0.2312	0.0115	0.8815	813	186	0.0287	0.0599	0.0052	6.0369	999	0	999	ND	0.39368421052631575	0.0044444444444444444	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	state	ok	0.001	0.001	state_new_mexico	12	0.0828	0.2312	0.029	5.1087	999	0	0.0345	0.1091	0.0205	3.646	999	0	999	New Mexico	0.005	0.0044444444444444444	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	state	ok	0.001	0.001	state_ok	89	0.1739	0.2342	0.0098	6.1764	999	0	0.0279	0.0564	0.0045	6.3432	999	0	999	OK	0.005	0.0044444444444444444	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	state	ok	0.911	0.005	state_p_r	81	0.2473	0.2341	0.0097	-1.3606	89	910	0.0451	0.058	0.0047	2.7674	995	4	999	P.R	1	0.016666666666666666	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	state	ok	0.172	0.839	state_tn	28	0.2151	0.2328	0.0178	0.9907	828	171	0.0944	0.0833	0.0106	-1.0485	161	838	999	TN	0.36857142857142855	0.8646153846153846	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	state	ok	0.756	0.041	state_tx	86	0.2386	0.2315	0.0106	-0.6751	244	755	0.0492	0.057	0.0045	1.7449	959	40	999	TX	0.95375	0.09283018867924528	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	state	ok	0.999	0.008	state_va	34	0.2851	0.2313	0.0172	-3.13	1	998	0.0553	0.078	0.0097	2.3445	992	7	999	VA	1	0.02526315789473684	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	state	ok	0.625	0.567	state_wy	11	0.2414	0.2305	0.0306	-0.3557	375	624	0.1154	0.1122	0.023	-0.1389	433	566	999	WY	0.872093023255814	0.7476923076923077	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.479	0.406	host_genus_acmispon	5	0.231	0.2315	0.0469	0.0107	521	478	0.1401	0.1509	0.0441	0.2438	594	405	999	Acmispon	0.6488581560283688	0.557884892086331	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.005	0.007	host_genus_aeschynomene	7	0.1284	0.2317	0.0377	2.7438	995	4	0.054	0.1313	0.032	2.4124	993	6	999	Aeschynomene	0.02076086956521739	0.024759259259259262	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.022	0.022	host_genus_albizia	17	0.1874	0.2321	0.0234	1.9088	978	21	0.0652	0.0976	0.0163	1.9903	978	21	999	Albizia	0.06464615384615385	0.060028571428571424	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.504	0.021	host_genus_alnus	68	0.2311	0.2308	0.0115	-0.0248	496	503	0.0503	0.0613	0.0055	2.0151	979	20	999	Alnus	0.6638896551724138	0.058130434782608695	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.041	0.23	host_genus_alysicarpus	9	0.1746	0.2314	0.0332	1.7138	959	40	0.1003	0.1217	0.0281	0.7604	770	229	999	Alysicarpus	0.1087638888888889	0.3691596638655463	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.001	0.001	host_genus_amorpha	35	0.1622	0.2294	0.0157	4.2738	999	0	0.0331	0.0767	0.009	4.818	999	0	999	Amorpha	0.006366666666666666	0.004897435897435898	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.012	0.001	host_genus_amphicarpaea	18	0.177	0.229	0.0231	2.2476	988	11	0.047	0.0941	0.0156	3.012	999	0	999	Amphicarpaea	0.040928571428571425	0.004897435897435898	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.001	0.001	host_genus_astragalus	105	0.1598	0.2295	0.0091	7.6222	999	0	0.0268	0.0525	0.004	6.4589	999	0	999	Astragalus	0.006366666666666666	0.004897435897435898	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.021	0.069	host_genus_baptisia	6	0.1438	0.2287	0.0404	2.1023	979	20	0.086	0.138	0.0355	1.4665	931	68	999	Baptisia	0.062671875	0.13586597938144332	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.008	0.026	host_genus_ceanothus	22	0.1771	0.2282	0.0209	2.4461	992	7	0.0641	0.0889	0.0133	1.8587	974	25	999	Ceanothus	0.03056	0.06802739726027396	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.642	0.337	host_genus_centrosema	15	0.2365	0.2274	0.0259	-0.3493	358	641	0.0916	0.0998	0.018	0.4559	663	336	999	Centrosema	0.8067236842105263	0.498968992248062	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.162	0.157	host_genus_chamaecrista	59	0.2154	0.2285	0.0128	1.025	838	161	0.058	0.0641	0.0062	1.0006	843	156	999	Chamaecrista	0.2891284403669725	0.2776574074074074	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.227	0.199	host_genus_chapmannia	7	0.1993	0.2295	0.0394	0.7669	773	226	0.1046	0.1329	0.0335	0.8465	801	198	999	Chapmannia	0.3674322033898305	0.3305130434782609	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.017	0.009	host_genus_clitoria	19	0.1771	0.2285	0.0235	2.1878	983	16	0.0553	0.0933	0.0157	2.4141	991	8	999	Clitoria	0.05503389830508475	0.029637931034482756	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.012	0.046	host_genus_crotalaria	66	0.2016	0.2282	0.0119	2.2285	988	11	0.0525	0.0623	0.0058	1.6884	954	45	999	Crotalaria	0.040928571428571425	0.10561176470588235	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.001	0.001	host_genus_dalea	43	0.1701	0.2285	0.0147	3.9647	999	0	0.0329	0.0725	0.0078	5.0698	999	0	999	Dalea	0.006366666666666666	0.004897435897435898	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.065	0.026	host_genus_desmanthus	10	0.1759	0.2279	0.0351	1.484	935	64	0.0685	0.1173	0.0259	1.8821	974	25	999	Desmanthus	0.14436046511627906	0.06802739726027396	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.001	0.001	host_genus_desmodium	216	0.2038	0.2273	0.0064	3.6513	999	0	0.0343	0.0413	0.0021	3.3633	999	0	999	Desmodium	0.006366666666666666	0.004897435897435898	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.061	0.001	host_genus_dryas	48	0.206	0.2275	0.014	1.5382	939	60	0.0398	0.0684	0.0074	3.8691	999	0	999	Dryas	0.1370705882352941	0.004897435897435898	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.214	0.351	host_genus_elaeagnus	20	0.2112	0.2283	0.0216	0.7896	786	213	0.0859	0.0913	0.0138	0.3965	649	350	999	Elaeagnus	0.3554260869565217	0.5136742424242424	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.001	0.002	host_genus_galactia	56	0.1845	0.2297	0.0135	3.3412	999	0	0.0458	0.0658	0.0067	2.99	998	1	999	Galactia	0.006366666666666666	0.008304347826086958	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.003	0.001	host_genus_glycine	11	0.1378	0.2282	0.0309	2.9227	997	2	0.0317	0.1118	0.023	3.4844	999	0	999	Glycine	0.014692307692307694	0.004897435897435898	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.001	0.008	host_genus_indigofera	17	0.1472	0.2292	0.0254	3.2262	999	0	0.059	0.0959	0.0166	2.2194	992	7	999	Indigofera	0.006366666666666666	0.02680701754385965	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.394	0.098	host_genus_kummerowia	6	0.2179	0.2288	0.0443	0.2462	606	393	0.09	0.1385	0.037	1.3098	902	97	999	Kummerowia	0.5658195488721806	0.18350980392156863	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.052	0.016	host_genus_lespedeza	131	0.2166	0.2299	0.0083	1.6139	948	51	0.0421	0.049	0.0033	2.0925	984	15	999	Lespedeza	0.12733333333333333	0.04701538461538462	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.241	0.146	host_genus_leucaena	5	0.1958	0.2293	0.0474	0.7075	759	240	0.1018	0.1483	0.0431	1.0787	854	145	999	Leucaena	0.3835916666666666	0.2606168224299065	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.001	0.001	host_genus_lotus	23	0.0316	0.2324	0.0197	10.2009	999	0	0.0101	0.0886	0.0127	6.1753	999	0	999	Lotus	0.006366666666666666	0.004897435897435898	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.142	0.001	host_genus_lupinus	64	0.2197	0.2326	0.0116	1.1164	858	141	0.0373	0.063	0.0056	4.5751	999	0	999	Lupinus	0.2607884615384615	0.004897435897435898	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.405	0.025	host_genus_macroptilium	15	0.2263	0.2325	0.0266	0.2331	595	404	0.0672	0.1027	0.0178	1.9948	975	24	999	Macroptilium	0.5744148148148148	0.06725352112676057	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.019	0.001	host_genus_medicago	54	0.2066	0.2335	0.0132	2.0404	981	18	0.0302	0.0667	0.0066	5.5554	999	0	999	Medicago	0.058532258064516125	0.004897435897435898	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.006	0.001	host_genus_melilotus	31	0.192	0.2356	0.0176	2.4767	994	5	0.0382	0.0809	0.01	4.2749	999	0	999	Melilotus	0.023387755102040816	0.004897435897435898	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.165	0.001	host_genus_mimosa	18	0.212	0.2339	0.023	0.9517	835	164	0.0494	0.0962	0.0154	3.0318	999	0	999	Mimosa	0.2891284403669725	0.004897435897435898	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.231	0.093	host_genus_morella	36	0.2231	0.2354	0.0159	0.7714	769	230	0.0647	0.0767	0.0092	1.3055	907	92	999	Morella	0.370764705882353	0.17762999999999998	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.002	0.001	host_genus_oxytropis	24	0.1701	0.2353	0.0199	3.2772	998	1	0.0389	0.0879	0.0128	3.8168	999	0	999	Oxytropis	0.010914285714285715	0.004897435897435898	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.003	0.011	host_genus_pediomelum	13	0.1632	0.2365	0.0283	2.5929	997	2	0.0625	0.1084	0.0206	2.2294	989	10	999	Pediomelum	0.014692307692307694	0.03561016949152542	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.001	0.002	host_genus_rhynchosia	40	0.184	0.234	0.0155	3.2381	999	0	0.0488	0.0732	0.0083	2.9299	998	1	999	Rhynchosia	0.006366666666666666	0.008304347826086958	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.013	0.002	host_genus_robinia	8	0.1536	0.233	0.0353	2.2506	987	12	0.0499	0.1261	0.029	2.628	998	1	999	Robinia	0.04356140350877193	0.008304347826086958	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.28	0.001	host_genus_sesbania	30	0.2231	0.2332	0.0177	0.567	720	279	0.0419	0.081	0.0102	3.849	999	0	999	Sesbania	0.4312903225806452	0.004897435897435898	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.089	0.001	host_genus_strophostyles	12	0.1949	0.2328	0.0288	1.3145	911	88	0.0295	0.1112	0.0213	3.8346	999	0	999	Strophostyles	0.18084042553191487	0.004897435897435898	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.005	0.006	host_genus_stylosanthes	24	0.1721	0.232	0.0205	2.9152	995	4	0.0579	0.0873	0.0125	2.3474	994	5	999	Stylosanthes	0.02076086956521739	0.021622641509433962	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.081	0.382	host_genus_tephrosia	40	0.2102	0.2324	0.0156	1.4255	919	80	0.0712	0.0738	0.0082	0.3111	618	381	999	Tephrosia	0.17001098901098902	0.5404592592592592	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.072	0.051	host_genus_thermopsis	6	0.1647	0.2311	0.0429	1.5502	928	71	0.0824	0.1394	0.0378	1.5089	949	50	999	Thermopsis	0.15627272727272726	0.11196551724137929	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_genus	ok	1	0.522	host_genus_trifolium	11	0.3348	0.2304	0.0299	-3.4953	0	999	0.1135	0.1127	0.0229	-0.0365	478	521	999	Trifolium	1	0.6736621621621622	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_genus	ok	0.002	0.008	host_genus_vicia	21	0.1605	0.2326	0.0209	3.4543	998	1	0.0574	0.0918	0.0137	2.5172	992	7	999	Vicia	0.010914285714285715	0.02680701754385965	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_tribe	ok	0.192	0.173	host_tribe_actinorhizal	196	0.2252	0.2305	0.0061	0.8742	808	191	0.0401	0.0424	0.0023	0.9639	827	172	999	actinorhizal	0.34308196721311474	0.30414516129032254	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_tribe	ok	0.001	0.001	host_tribe_amorpheae	78	0.1692	0.2289	0.011	5.4454	999	0	0.0304	0.0585	0.005	5.5956	999	0	999	Amorpheae	0.006055555555555555	0.00545	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_tribe	ok	0.105	0.131	host_tribe_cassieae	61	0.2138	0.2284	0.0116	1.2557	895	104	0.0575	0.0637	0.0058	1.0673	869	130	999	Cassieae	0.21194444444444444	0.24201694915254238	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_tribe	ok	0.013	0.049	host_tribe_crotalarieae	66	0.2016	0.2284	0.0121	2.2104	987	12	0.0525	0.0621	0.0058	1.6509	951	48	999	Crotalarieae	0.03936111111111111	0.10107272727272727	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_tribe	ok	0.001	0.008	host_tribe_dalbergieae	44	0.1759	0.2282	0.0149	3.5072	999	0	0.054	0.0718	0.0074	2.3945	992	7	999	Dalbergieae	0.006055555555555555	0.02725	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_tribe	ok	0.001	0.002	host_tribe_desmodieae	362	0.2102	0.2274	0.0045	3.812	999	0	0.0306	0.0342	0.0013	2.7155	998	1	999	Desmodieae	0.006055555555555555	0.008384615384615384	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_tribe	ok	0.002	0.002	host_tribe_diocleae	56	0.1845	0.2295	0.0129	3.4799	998	1	0.0458	0.0655	0.0064	3.0909	998	1	999	Diocleae	0.009083333333333334	0.008384615384615384	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_tribe	ok	0.004	0.011	host_tribe_fabeae	21	0.1605	0.2298	0.0217	3.1938	996	3	0.0574	0.0902	0.014	2.3506	989	10	999	Fabeae	0.014064516129032258	0.033305555555555554	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_tribe	ok	0.001	0.001	host_tribe_galegeae	129	0.166	0.2299	0.0086	7.3865	999	0	0.0247	0.0497	0.0034	7.425	999	0	999	Galegeae	0.006055555555555555	0.00545	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_tribe	ok	0.163	0.001	host_tribe_genisteae	64	0.2197	0.2316	0.0122	0.9777	837	162	0.0373	0.0633	0.006	4.3169	999	0	999	Genisteae	0.3117017543859649	0.00545	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	host_tribe	ok	0.003	0.001	host_tribe_glycininae	11	0.1378	0.2322	0.0308	3.0656	997	2	0.0317	0.1141	0.022	3.7417	999	0	999	Glycininae	0.011678571428571429	0.00545	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_tribe	ok	0.003	0.004	host_tribe_indigofereae	17	0.1472	0.2306	0.0231	3.6129	997	2	0.059	0.0976	0.0161	2.4052	996	3	999	Indigofereae	0.011678571428571429	0.014533333333333334	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_tribe	ok	0.001	0.001	host_tribe_loteae	28	0.0994	0.2327	0.0186	7.1809	999	0	0.0252	0.0831	0.0114	5.0584	999	0	999	Loteae	0.006055555555555555	0.00545	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_tribe	ok	0.089	0.394	host_tribe_millettieae	40	0.2102	0.2316	0.016	1.3344	911	88	0.0712	0.0737	0.0085	0.2845	606	393	999	Millettieae	0.1865576923076923	0.5803513513513514	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_tribe	ok	0.433	0.036	host_tribe_mimosoideae	58	0.2328	0.2346	0.013	0.1397	567	432	0.0543	0.0654	0.0067	1.6727	964	35	999	Mimosoideae	0.6129480519480519	0.08348936170212765	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_tribe	ok	0.002	0.005	host_tribe_phaseoleae	126	0.2121	0.2349	0.0086	2.658	998	1	0.041	0.0499	0.0032	2.742	995	4	999	Phaseoleae	0.009083333333333334	0.017580645161290324	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_tribe	ok	0.002	0.002	host_tribe_psoraleeae	16	0.1592	0.2336	0.0245	3.0308	998	1	0.053900000000000003	0.101	0.0177	2.6678	998	1	999	Psoraleeae	0.009083333333333334	0.008384615384615384	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_tribe	ok	0.085	0.026	host_tribe_robinieae	11	0.1924	0.2331	0.0302	1.3497	915	84	0.0728	0.1149	0.0227	1.8524	974	25	999	Robinieae	0.18166666666666667	0.0644090909090909	not significant / weak evidence
nifH	iupac	Mixed-IUPAC	host_tribe	ok	0.307	0.001	host_tribe_sesbanieae	30	0.2231	0.2323	0.0179	0.5138	693	306	0.0419	0.0819	0.0108	3.7094	999	0	999	Sesbanieae	0.46476388888888887	0.00545	significant clustering by MNTD
nifH	iupac	Mixed-IUPAC	host_tribe	ok	0.004	0.018	host_tribe_sophoreae	12	0.1557	0.2333	0.0292	2.6576	996	3	0.0695	0.1116	0.0204	2.0604	982	17	999	Sophoreae	0.014064516129032258	0.049049999999999996	significant clustering by MPD
nifH	iupac	Mixed-IUPAC	host_tribe	ok	0.702	0.001	host_tribe_trifolieae	96	0.2365	0.2317	0.0096	-0.5007	298	701	0.0309	0.055	0.0041	5.8339	999	0	999	Trifolieae	0.8077473684210525	0.00545	significant clustering by MNTD
