gene	tree_set	tree_set_label	label_type	label_value	ntaxa	mpd	mpd_random	nri	p_mpd_cluster	fdr_mpd	mntd	mntd_random	nti	p_mntd_cluster	fdr_mntd	interpretation
nolF	iupac	Mixed-IUPAC	site	TOOL	7	0.0029	0.0076	1.9079	0.008	0.024275862068965516	0.0012	0.0017	0.4028	0.362	0.49525581395348833	significant clustering by MPD
nolF	iupac	Mixed-IUPAC	state	VA	21	0.0041	0.0075	2.71	0.001	0.005	5e-4	9e-4	0.7032	0.146	0.26953846153846156	significant clustering by MPD
nolF	iupac	Mixed-IUPAC	state	OK	39	0.006	0.0076	1.6632	0.003	0.011612903225806452	5e-4	8e-4	0.6322	0.262	0.4248648648648649	significant clustering by MPD
nolG	iupac	Mixed-IUPAC	closest_blast_genus	Sinorhizobium	229	0.008	0.008	4.2463	0.001	0.0020714285714285717	7e-4	7e-4	0.9995	1	1	significant clustering by MPD
nolG	iupac	Mixed-IUPAC	host_genus	Melilotus	30	0.0067	0.0081	1.6409	0.049	0.12314473684210527	6e-4	0.0012	1.9123000000000001	0.012	0.03757377049180328	significant clustering by MNTD
nolG	iupac	Mixed-IUPAC	sample_type	root	74	0.0072	0.0081	1.8275	0.036	0.13499999999999998	6e-4	0.001	2.0419	0.01	0.04285714285714286	significant clustering by MNTD
nolG	iupac	Mixed-IUPAC	site	WOOD	30	0.0046	0.0079	3.8029	0.001	0.0046315789473684215	5e-4	0.0013	2.1316	0.002	0.00748936170212766	significant clustering by MPD
nolG	iupac	Mixed-IUPAC	site	BLAN	11	0.0033	0.0076	2.6352	0.003	0.012	0.0013	0.0019	0.7569	0.238	0.3773693693693694	significant clustering by MPD
nolG	iupac	Mixed-IUPAC	site	DSNY	10	0.0039	0.0078	2.4803	0.007	0.022	0.0017	0.002	0.4606	0.345	0.4896774193548387	significant clustering by MPD
nolG	iupac	Mixed-IUPAC	site	OAES	42	0.0079	0.0081	0.3124	0.399	0.616	6e-4	0.0011	2.0671	0.006	0.019555555555555555	significant clustering by MNTD
nolG	iupac	Mixed-IUPAC	site	OSBS	8	0.0083	0.0081	-0.1067	0.558	0.8049836065573771	7e-4	0.0025	1.815	0.01	0.02838709677419355	significant clustering by MNTD
nolG	iupac	Mixed-IUPAC	state	VA	21	0.004	0.008	3.6119	0.001	0.005	0.0011	0.0015	0.8323	0.202	0.351304347826087	significant clustering by MPD
nolG	iupac	Mixed-IUPAC	state	Florida	10	0.0039	0.0079	2.2336	0.005	0.017142857142857144	0.0017	0.0021	0.499	0.347	0.5205	significant clustering by MPD
nolG	iupac	Mixed-IUPAC	state	OK	42	0.0079	0.0082	0.4246	0.336	0.56	6e-4	0.0011	2.1703	0.003	0.010909090909090908	significant clustering by MNTD
nifD	strict	Strict single-dominant	closest_blast_genus	Azorhizobium	16	0.0679	0.2434	7.1525	0.001	0.0023636363636363638	0.03	0.0973	3.3328	0.001	0.006500000000000001	significant clustering by MPD
nifD	strict	Strict single-dominant	closest_blast_genus	Mesorhizobium	104	0.194	0.2457	7.0643	0.001	0.0023636363636363638	0.0429	0.0543	2.6842	0.006	0.015600000000000001	significant clustering by MPD
nifD	strict	Strict single-dominant	closest_blast_genus	Microvirga	107	0.1926	0.2445	7.3428	0.001	0.0023636363636363638	0.0462	0.0522	1.4312	0.072	0.1337142857142857	significant clustering by MPD
nifD	strict	Strict single-dominant	closest_blast_genus	Bradyrhizobium	6	0.0602	0.2434	4.3757	0.002	0.004333333333333333	0.0375	0.143	2.5656	0.006	0.015600000000000001	significant clustering by MPD
nifD	strict	Strict single-dominant	closest_blast_genus	Rhizobium	19	0.2424	0.2425	0.0045	0.508	0.6951578947368421	0.0369	0.0893	3.0046	0.002	0.006500000000000001	significant clustering by MNTD
nifD	strict	Strict single-dominant	host_genus	Astragalus	53	0.1481	0.239	8.7527	0.001	0.006363636363636364	0.0258	0.0611	5.2217	0.001	0.008235294117647058	significant clustering by MPD
nifD	strict	Strict single-dominant	host_genus	Crotalaria	10	0.1575	0.2404	2.9879	0.001	0.006363636363636364	0.0984	0.1111	0.4421	0.334	0.5633734939759036	significant clustering by MPD
nifD	strict	Strict single-dominant	host_genus	Desmodium	28	0.1543	0.2384	5.4902	0.001	0.006363636363636364	0.0588	0.0715	1.0472	0.145	0.3383333333333333	significant clustering by MPD
nifD	strict	Strict single-dominant	host_genus	Lotus	9	0.03	0.2353	6.6633	0.001	0.006363636363636364	0.0131	0.1135	3.4079	0.001	0.008235294117647058	significant clustering by MPD
nifD	strict	Strict single-dominant	host_genus	Lupinus	17	0.1641	0.2344	3.3432	0.001	0.006363636363636364	0.032	0.0856	2.9165	0.002	0.012173913043478262	significant clustering by MPD
nifD	strict	Strict single-dominant	host_genus	Medicago	26	0.0727	0.2354	9.4002	0.001	0.006363636363636364	0.0308	0.0736	3.3422	0.001	0.008235294117647058	significant clustering by MPD
nifD	strict	Strict single-dominant	host_genus	Melilotus	14	0.1301	0.2371	4.8158	0.001	0.006363636363636364	0.0152	0.0943	3.9211	0.001	0.008235294117647058	significant clustering by MPD
nifD	strict	Strict single-dominant	host_genus	Rhynchosia	6	0.1196	0.2372	3.0936	0.002	0.0112	0.0716	0.14	1.6502	0.042	0.14682926829268292	significant clustering by MPD
nifD	strict	Strict single-dominant	host_genus	Galactia	10	0.1719	0.2376	2.3496	0.007	0.029696969696969697	0.0878	0.1071	0.6947	0.26	0.4986301369863014	significant clustering by MPD
nifD	strict	Strict single-dominant	host_genus	Dalea	16	0.1929	0.2407	2.2675	0.013	0.050555555555555555	0.0379	0.09	2.703	0.003	0.017499999999999998	significant clustering by MNTD
nifD	strict	Strict single-dominant	host_tribe	Crotalarieae	10	0.1575	0.2474	3.1049	0.001	0.006333333333333333	0.0984	0.118	0.6977	0.265	0.5876744186046512	significant clustering by MPD
nifD	strict	Strict single-dominant	host_tribe	Desmodieae	53	0.1962	0.2465	4.4701	0.001	0.006333333333333333	0.0544	0.0651	1.3862	0.083	0.2628333333333333	significant clustering by MPD
nifD	strict	Strict single-dominant	host_tribe	Galegeae	58	0.1583	0.2434	7.9702	0.001	0.006333333333333333	0.0262	0.0621	5.1884	0.001	0.010555555555555556	significant clustering by MPD
nifD	strict	Strict single-dominant	host_tribe	Genisteae	17	0.1641	0.2404	3.4746	0.001	0.006333333333333333	0.032	0.0911	3.1773	0.001	0.010555555555555556	significant clustering by MPD
nifD	strict	Strict single-dominant	host_tribe	Loteae	10	0.0806	0.2405	5.519	0.001	0.006333333333333333	0.0394	0.1121	2.6364	0.003	0.019	significant clustering by MPD
nifD	strict	Strict single-dominant	host_tribe	Trifolieae	43	0.131	0.2444	8.6252	0.001	0.006333333333333333	0.0293	0.0687	4.233	0.001	0.010555555555555556	significant clustering by MPD
nifD	strict	Strict single-dominant	host_tribe	Diocleae	10	0.1719	0.2436	2.3834	0.006	0.02590909090909091	0.0878	0.1129	0.8456	0.198	0.48230769230769227	significant clustering by MPD
nifD	strict	Strict single-dominant	host_tribe	Amorpheae	27	0.2172	0.244	1.5685	0.056	0.15926470588235295	0.0437	0.0812	2.9446	0.003	0.019	significant clustering by MNTD
nifD	strict	Strict single-dominant	native_status	yes	271	0.2303	0.2447	5.7502	0.001	0.0033333333333333335	0.0382	0.0399	1.3203	0.092	0.20444444444444446	significant clustering by MPD
nifD	strict	Strict single-dominant	sample_type	rhizosphere	113	0.2137	0.2434	4.2605	0.001	0.015	0.0533	0.0511	-0.5603	0.711	0.9037499999999999	significant clustering by MPD
nifD	strict	Strict single-dominant	sample_type	nodule	149	0.2594	0.2456	-2.5283	0.996	1	0.0405	0.0488	2.8244	0.003	0.045	significant clustering by MNTD
nifD	strict	Strict single-dominant	site	CPER	6	0.0126	0.2392	5.6038	0.001	0.005652173913043478	0.0028	0.1403	3.3173	0.001	0.008125	significant clustering by MPD
nifD	strict	Strict single-dominant	site	DSNY	21	0.1819	0.243	3.1739	0.001	0.005652173913043478	0.1007	0.0869	-0.8647	0.797	0.9366141732283465	significant clustering by MPD
nifD	strict	Strict single-dominant	site	NOGP	11	0.0214	0.2417	8.2101	0.001	0.005652173913043478	0.0101	0.1051	3.5155	0.001	0.008125	significant clustering by MPD
nifD	strict	Strict single-dominant	site	OAES	53	0.1675	0.241	6.5473	0.001	0.005652173913043478	0.032	0.0618	3.9955	0.001	0.008125	significant clustering by MPD
nifD	strict	Strict single-dominant	site	SRER	23	0.0501	0.2406	10.4065	0.001	0.005652173913043478	0.0114	0.081	4.5421	0.001	0.008125	significant clustering by MPD
nifD	strict	Strict single-dominant	site	JERC	64	0.2179	0.2441	2.6263	0.004	0.016774193548387096	0.0569	0.0593	0.3719	0.358	0.5505882352941176	significant clustering by MPD
nifD	strict	Strict single-dominant	site	DCFS	9	0.1691	0.2405	2.2441	0.012	0.037142857142857144	0.0244	0.1193	3.0046	0.001	0.008125	significant clustering by MPD
nifD	strict	Strict single-dominant	site	WOOD	10	0.1853	0.2434	2.007	0.014	0.041363636363636366	0.039	0.1138	2.5349	0.002	0.011818181818181818	significant clustering by MPD
nifD	strict	Strict single-dominant	state	Arizona	23	0.0501	0.2448	9.7868	0.001	0.006666666666666667	0.0114	0.0853	4.66	0.001	0.007692307692307693	significant clustering by MPD
nifD	strict	Strict single-dominant	state	ND	30	0.1276	0.2403	7.0658	0.001	0.006666666666666667	0.0222	0.0735	4.5495	0.001	0.007692307692307693	significant clustering by MPD
nifD	strict	Strict single-dominant	state	OK	53	0.1675	0.2402	6.3929	0.001	0.006666666666666667	0.032	0.0611	3.8945	0.001	0.007692307692307693	significant clustering by MPD
nifD	strict	Strict single-dominant	state	Florida	21	0.1819	0.2432	3.2092	0.002	0.011764705882352943	0.1007	0.0839	-1.0448	0.856	0.9258064516129032	significant clustering by MPD
nifD	strict	Strict single-dominant	state	Georgia	62	0.2107	0.2422	3.0647	0.003	0.016666666666666666	0.0557	0.0586	0.4315	0.344	0.5580645161290322	significant clustering by MPD
nifH	strict	Strict single-dominant	closest_blast_genus	Bradyrhizobium	43	0.1805	0.2382	4.1891	0.001	0.0023636363636363638	0.0453	0.0684	2.991	0.002	0.006500000000000001	significant clustering by MPD
nifH	strict	Strict single-dominant	closest_blast_genus	Mesorhizobium	187	0.1892	0.2348	8.7726	0.001	0.0023636363636363638	0.0267	0.0389	6.4089	0.001	0.006500000000000001	significant clustering by MPD
nifH	strict	Strict single-dominant	closest_blast_genus	Neorhizobium	17	0.1804	0.2298	2.0913	0.022	0.044	0.0645	0.0916	1.8421	0.028	0.06066666666666666	significant clustering by MPD
nifH	strict	Strict single-dominant	closest_blast_genus	Sinorhizobium	42	0.2217	0.2332	0.7857	0.223	0.3221111111111111	0.0328	0.0672	4.3448	0.001	0.006500000000000001	significant clustering by MNTD
nifH	strict	Strict single-dominant	closest_blast_genus	Rhizobium	34	0.3097	0.2312	-4.671	1	1	0.0517	0.0718	2.0987	0.009	0.021272727272727273	significant clustering by MNTD
nifH	strict	Strict single-dominant	host_genus	Amorpha	12	0.0875	0.2384	5.3758	0.001	0.006363636363636364	0.0308	0.1038	3.7425	0.001	0.008235294117647058	significant clustering by MPD
nifH	strict	Strict single-dominant	host_genus	Astragalus	54	0.1144	0.2327	9.8284	0.001	0.006363636363636364	0.0248	0.058	5.3978	0.001	0.008235294117647058	significant clustering by MPD
nifH	strict	Strict single-dominant	host_genus	Lotus	7	0.0327	0.2256	4.8088	0.001	0.006363636363636364	0.0136	0.1224	3.6845	0.001	0.008235294117647058	significant clustering by MPD
nifH	strict	Strict single-dominant	host_genus	Lupinus	26	0.1459	0.2255	3.9813	0.001	0.006363636363636364	0.0352	0.0729	3.3721	0.001	0.008235294117647058	significant clustering by MPD
nifH	strict	Strict single-dominant	host_genus	Medicago	20	0.1229	0.2248	4.4633	0.001	0.006363636363636364	0.0226	0.0803	4.3313	0.001	0.008235294117647058	significant clustering by MPD
nifH	strict	Strict single-dominant	host_genus	Melilotus	13	0.1296	0.227	3.4166	0.001	0.006363636363636364	0.0278	0.0968	3.8724	0.001	0.008235294117647058	significant clustering by MPD
nifH	strict	Strict single-dominant	host_genus	Oxytropis	9	0.0663	0.2271	4.5776	0.001	0.006363636363636364	0.0328	0.1102	3.1886	0.002	0.012173913043478262	significant clustering by MPD
nifH	strict	Strict single-dominant	host_genus	Robinia	5	0.0815	0.2307	2.9522	0.003	0.016153846153846154	0.0452	0.1441	2.5438	0.006	0.03	significant clustering by MPD
nifH	strict	Strict single-dominant	host_genus	Strophostyles	5	0.0823	0.2317	2.99	0.004	0.02	0.0426	0.1443	2.6231	0.006	0.03	significant clustering by MPD
nifH	strict	Strict single-dominant	host_genus	Ceanothus	5	0.1026	0.2294	2.5764	0.005	0.023333333333333334	0.0634	0.1431	2.0919	0.018	0.07636363636363636	significant clustering by MPD
nifH	strict	Strict single-dominant	host_genus	Dalea	11	0.135	0.2318	3.1261	0.005	0.023333333333333334	0.0464	0.1073	2.814	0.002	0.012173913043478262	significant clustering by MPD
nifH	strict	Strict single-dominant	host_genus	Centrosema	6	0.1751	0.2281	1.2857	0.101	0.21753846153846154	0.0529	0.133	2.5399	0.004	0.0224	significant clustering by MNTD
nifH	strict	Strict single-dominant	host_genus	Sesbania	11	0.2553	0.2293	-0.9046	0.819	0.9028346456692913	0.0561	0.1035	2.3042	0.008	0.038620689655172416	significant clustering by MNTD
nifH	strict	Strict single-dominant	host_tribe	Amorpheae	23	0.1256	0.2354	5.6888	0.001	0.006333333333333333	0.034	0.0852	4.1494	0.001	0.010555555555555556	significant clustering by MPD
nifH	strict	Strict single-dominant	host_tribe	Desmodieae	64	0.1977	0.2331	3.1228	0.001	0.006333333333333333	0.0483	0.0571	1.5682	0.054	0.19	significant clustering by MPD
nifH	strict	Strict single-dominant	host_tribe	Galegeae	63	0.1138	0.2334	10.6436	0.001	0.006333333333333333	0.022	0.0565	6.0424	0.001	0.010555555555555556	significant clustering by MPD
nifH	strict	Strict single-dominant	host_tribe	Genisteae	26	0.1459	0.2305	4.3589	0.001	0.006333333333333333	0.0352	0.077	3.7555	0.001	0.010555555555555556	significant clustering by MPD
nifH	strict	Strict single-dominant	host_tribe	Loteae	8	0.0845	0.2289	3.7724	0.001	0.006333333333333333	0.0416	0.1194	2.8337	0.002	0.014615384615384615	significant clustering by MPD
nifH	strict	Strict single-dominant	host_tribe	Trifolieae	37	0.1569	0.2313	4.9172	0.001	0.006333333333333333	0.0314	0.0693	4.2937	0.001	0.010555555555555556	significant clustering by MPD
nifH	strict	Strict single-dominant	host_tribe	Sophoreae	5	0.0807	0.2347	3.1474	0.003	0.016764705882352942	0.0449	0.148	2.774	0.002	0.014615384615384615	significant clustering by MPD
nifH	strict	Strict single-dominant	host_tribe	Robinieae	7	0.1352	0.2288	2.3116	0.011	0.043541666666666666	0.0591	0.1259	2.2769	0.01	0.055882352941176466	significant clustering by MPD
nifH	strict	Strict single-dominant	host_tribe	Sesbanieae	11	0.2553	0.2281	-0.8916	0.806	0.9239880952380951	0.0561	0.1062	2.3986	0.007	0.0415625	significant clustering by MNTD
nifH	strict	Strict single-dominant	native_status	yes	312	0.221	0.2326	4.8088	0.001	0.0033333333333333335	0.0306	0.0319	1.7505	0.04	0.15666666666666668	significant clustering by MPD
nifH	strict	Strict single-dominant	sample_type	rhizosphere	96	0.1822	0.2303	5.5027	0.001	0.015	0.0565	0.0482	-2.1754	0.983	0.999	significant clustering by MPD
nifH	strict	Strict single-dominant	sample_type	nodule	211	0.2539	0.2352	-4.2919	1	1	0.0305	0.0377	4.3874	0.001	0.03	significant clustering by MNTD
nifH	strict	Strict single-dominant	site	CPER	6	0.0882	0.2347	3.4055	0.001	0.005652173913043478	0.0412	0.1382	2.8707	0.001	0.008125	significant clustering by MPD
nifH	strict	Strict single-dominant	site	NOGP	8	0.0297	0.2315	5.5085	0.001	0.005652173913043478	0.0129	0.1211	4.2139	0.001	0.008125	significant clustering by MPD
nifH	strict	Strict single-dominant	site	OAES	50	0.1471	0.2288	6.5303	0.001	0.005652173913043478	0.0297	0.06	4.562	0.001	0.008125	significant clustering by MPD
nifH	strict	Strict single-dominant	site	SRER	26	0.0402	0.2253	9.614	0.001	0.005652173913043478	0.0072	0.0761	5.7915	0.001	0.008125	significant clustering by MPD
nifH	strict	Strict single-dominant	site	TOOL	28	0.1137	0.2274	6.2181	0.001	0.005652173913043478	0.0337	0.0757	3.9963	0.001	0.008125	significant clustering by MPD
nifH	strict	Strict single-dominant	site	DEJU	13	0.1581	0.2316	2.7421	0.007	0.024594594594594597	0.0488	0.1018	2.9261	0.003	0.01625	significant clustering by MPD
nifH	strict	Strict single-dominant	site	RMNP	5	0.1159	0.226	2.2897	0.01	0.03333333333333333	0.0627	0.1429	2.1354	0.017	0.061388888888888896	significant clustering by MPD
nifH	strict	Strict single-dominant	site	LENO	13	0.1796	0.2299	1.7361	0.04	0.10612244897959183	0.0297	0.0998	3.8077	0.001	0.008125	significant clustering by MNTD
nifH	strict	Strict single-dominant	site	WOOD	11	0.205	0.2305	0.8472	0.195	0.338	0.0515	0.1076	2.7079	0.005	0.022413793103448276	significant clustering by MNTD
nifH	strict	Strict single-dominant	site	JERC	69	0.2243	0.2304	0.5919	0.27	0.43875000000000003	0.0419	0.0551	2.5148	0.004	0.018571428571428572	significant clustering by MNTD
nifH	strict	Strict single-dominant	state	Alaska	38	0.1527	0.2287	5.1829	0.001	0.006666666666666667	0.0346	0.0694	4.3643	0.001	0.007692307692307693	significant clustering by MPD
nifH	strict	Strict single-dominant	state	Arizona	26	0.0402	0.2294	10.4485	0.001	0.006666666666666667	0.0072	0.0782	6.3813	0.001	0.007692307692307693	significant clustering by MPD
nifH	strict	Strict single-dominant	state	OK	50	0.1471	0.2271	6.1112	0.001	0.006666666666666667	0.0297	0.0606	4.5453	0.001	0.007692307692307693	significant clustering by MPD
nifH	strict	Strict single-dominant	state	ND	23	0.1662	0.2243	2.7879	0.008	0.03636363636363637	0.0376	0.0792	3.2982	0.001	0.007692307692307693	significant clustering by MPD
nifH	strict	Strict single-dominant	state	FL	23	0.1804	0.2305	2.5336	0.01	0.04166666666666667	0.0731	0.0823	0.7358	0.238	0.4745098039215686	significant clustering by MPD
nifH	strict	Strict single-dominant	state	CO	12	0.1717	0.2297	2.035	0.025	0.08333333333333334	0.0534	0.1038	2.5415	0.002	0.013333333333333334	significant clustering by MNTD
nifH	strict	Strict single-dominant	state	Georgia	68	0.2231	0.23	0.6333	0.252	0.4666666666666667	0.042	0.0536	2.3224	0.007	0.03888888888888889	significant clustering by MNTD
nifJ	strict	Strict single-dominant	host_genus	Alnus	110	0.0301	0.0556	6.6232	0.001	0.006363636363636364	0.0057	0.0096	3.3192	0.002	0.012173913043478262	significant clustering by MPD
nifJ	strict	Strict single-dominant	native_status	yes	167	0.0464	0.0553	5.012	0.001	0.0033333333333333335	0.006	0.0077	4.1071	0.002	0.02	significant clustering by MPD
nifJ	strict	Strict single-dominant	site	BONA	25	0.0143	0.065	3.4577	0.001	0.005652173913043478	0.0064	0.0215	2.5612	0.002	0.011818181818181818	significant clustering by MPD
nifJ	strict	Strict single-dominant	site	DEJU	51	0.0151	0.0559	4.3054	0.001	0.005652173913043478	0.006	0.0146	2.8831	0.002	0.011818181818181818	significant clustering by MPD
nifJ	strict	Strict single-dominant	site	HEAL	23	0.031	0.0563	1.5872	0.059	0.15039215686274507	0.0068	0.0203	2.1096	0.013	0.048285714285714286	significant clustering by MNTD
nifJ	strict	Strict single-dominant	state	Alaska	92	0.0203	0.0576	6.4012	0.001	0.006666666666666667	0.0045	0.011	4.2332	0.001	0.007692307692307693	significant clustering by MPD
nifK	strict	Strict single-dominant	closest_blast_genus	Mesorhizobium	165	0.228	0.3383	16.2581	0.001	0.0023636363636363638	0.0384	0.0484	4.0823	0.002	0.006500000000000001	significant clustering by MPD
nifK	strict	Strict single-dominant	closest_blast_genus	Microvirga	62	0.1788	0.3362	11.7235	0.001	0.0023636363636363638	0.049	0.0664	2.8423	0.002	0.006500000000000001	significant clustering by MPD
nifK	strict	Strict single-dominant	closest_blast_genus	Sinorhizobium	180	0.217	0.3333	18.4884	0.001	0.0023636363636363638	0.0452	0.0472	0.891	0.186	0.2844705882352941	significant clustering by MPD
nifK	strict	Strict single-dominant	closest_blast_genus	Rhizobium	48	0.4353	0.3333	-6.4494	1	1	0.0409	0.0728	4.1885	0.001	0.006500000000000001	significant clustering by MNTD
nifK	strict	Strict single-dominant	host_genus	Lotus	10	0.037	0.3328	7.2605	0.001	0.006363636363636364	0.0217	0.1283	3.6332	0.001	0.008235294117647058	significant clustering by MPD
nifK	strict	Strict single-dominant	host_genus	Medicago	33	0.0602	0.3293	13.1491	0.001	0.006363636363636364	0.017	0.08	5.9551	0.001	0.008235294117647058	significant clustering by MPD
nifK	strict	Strict single-dominant	host_genus	Melilotus	17	0.0545	0.3291	9.4022	0.001	0.006363636363636364	0.0154	0.1019	4.571	0.001	0.008235294117647058	significant clustering by MPD
nifK	strict	Strict single-dominant	host_genus	Robinia	5	0.0342	0.3302	4.5111	0.001	0.006363636363636364	0.0223	0.1811	2.9517	0.001	0.008235294117647058	significant clustering by MPD
nifK	strict	Strict single-dominant	host_genus	Ceanothus	11	0.2096	0.3374	3.5003	0.002	0.0112	0.0863	0.1224	1.3121	0.086	0.24079999999999996	significant clustering by MPD
nifK	strict	Strict single-dominant	host_genus	Lupinus	21	0.2647	0.3306	2.6645	0.004	0.02	0.0891	0.0943	0.3342	0.37	0.588	significant clustering by MPD
nifK	strict	Strict single-dominant	host_genus	Astragalus	60	0.302	0.3356	2.66	0.006	0.02625	0.0336	0.0645	5.1413	0.001	0.008235294117647058	significant clustering by MPD
nifK	strict	Strict single-dominant	host_genus	Vicia	10	0.218	0.3325	2.9552	0.006	0.02625	0.093	0.1265	1.169	0.119	0.3	significant clustering by MPD
nifK	strict	Strict single-dominant	host_genus	Amorpha	12	0.2298	0.3334	2.8972	0.008	0.03294117647058823	0.0642	0.1145	2.0012	0.02	0.08	significant clustering by MPD
nifK	strict	Strict single-dominant	host_genus	Dryas	21	0.2952	0.3331	1.5306	0.058	0.1619607843137255	0.0551	0.0938	2.4916	0.005	0.026923076923076925	significant clustering by MNTD
nifK	strict	Strict single-dominant	host_tribe	Loteae	11	0.09	0.331	6.4133	0.001	0.006333333333333333	0.0478	0.124	2.7948	0.002	0.014615384615384615	significant clustering by MPD
nifK	strict	Strict single-dominant	host_tribe	Trifolieae	57	0.1401	0.3354	14.0482	0.001	0.006333333333333333	0.0221	0.0676	7.0472	0.001	0.010555555555555556	significant clustering by MPD
nifK	strict	Strict single-dominant	host_tribe	Fabeae	10	0.218	0.3357	2.9564	0.004	0.021111111111111112	0.093	0.1299	1.226	0.108	0.3012857142857143	significant clustering by MPD
nifK	strict	Strict single-dominant	host_tribe	Genisteae	21	0.2647	0.3315	2.6823	0.005	0.02375	0.0891	0.0959	0.4239	0.334	0.6475510204081633	significant clustering by MPD
nifK	strict	Strict single-dominant	host_tribe	Robinieae	6	0.1605	0.3313	2.9391	0.006	0.02590909090909091	0.087	0.1664	1.7157	0.034	0.1292	significant clustering by MPD
nifK	strict	Strict single-dominant	host_tribe	Galegeae	67	0.3034	0.3324	2.3041	0.014	0.051153846153846154	0.0362	0.0642	4.9531	0.001	0.010555555555555556	significant clustering by MNTD
nifK	strict	Strict single-dominant	native_status	no	103	0.296	0.337	4.4671	0.001	0.0033333333333333335	0.0399	0.0553	3.9367	0.001	0.02	significant clustering by MPD
nifK	strict	Strict single-dominant	native_status	yes	347	0.3238	0.334	3.9185	0.001	0.0033333333333333335	0.0411	0.0395	-1.8516	0.97	0.97	significant clustering by MPD
nifK	strict	Strict single-dominant	site	CPER	8	0.1371	0.3323	4.3308	0.001	0.005652173913043478	0.0651	0.1363	2.0155	0.011	0.04205882352941177	significant clustering by MPD
nifK	strict	Strict single-dominant	site	DCFS	10	0.1517	0.3306	4.7324	0.001	0.005652173913043478	0.0798	0.123	1.5103	0.056	0.15166666666666667	significant clustering by MPD
nifK	strict	Strict single-dominant	site	NOGP	12	0.0475	0.3274	8.3275	0.001	0.005652173913043478	0.0112	0.116	4.2451	0.001	0.008125	significant clustering by MPD
nifK	strict	Strict single-dominant	site	SRER	22	0.0572	0.3241	11.4474	0.001	0.005652173913043478	0.0274	0.0907	4.2376	0.001	0.008125	significant clustering by MPD
nifK	strict	Strict single-dominant	site	TOOL	28	0.2381	0.3278	4.3389	0.001	0.005652173913043478	0.0408	0.0841	3.5664	0.001	0.008125	significant clustering by MPD
nifK	strict	Strict single-dominant	site	WOOD	15	0.0829	0.3328	8.5943	0.001	0.005652173913043478	0.0228	0.107	4.2478	0.001	0.008125	significant clustering by MPD
nifK	strict	Strict single-dominant	site	KONZ	11	0.2019	0.3289	3.4395	0.002	0.009285714285714286	0.0889	0.1201	1.1991	0.122	0.26	significant clustering by MPD
nifK	strict	Strict single-dominant	site	LENO	6	0.1173	0.3308	3.8101	0.002	0.009285714285714286	0.0626	0.1616	2.1409	0.004	0.018571428571428572	significant clustering by MPD
nifK	strict	Strict single-dominant	site	DSNY	24	0.2775	0.3335	2.4979	0.009	0.030789473684210523	0.0805	0.0886	0.5885	0.286	0.48921052631578943	significant clustering by MPD
nifK	strict	Strict single-dominant	site	RMNP	7	0.2437	0.3232	1.4926	0.076	0.16745762711864406	0.0569	0.1467	2.3291	0.003	0.01625	significant clustering by MNTD
nifK	strict	Strict single-dominant	site	TALL	14	0.283	0.3271	1.3937	0.085	0.1782258064516129	0.0485	0.1089	2.806	0.002	0.011818181818181818	significant clustering by MNTD
nifK	strict	Strict single-dominant	site	OAES	60	0.3261	0.3253	-0.0638	0.525	0.7036082474226804	0.0344	0.0637	4.6992	0.001	0.008125	significant clustering by MNTD
nifK	strict	Strict single-dominant	state	AL	25	0.2507	0.3381	3.9178	0.001	0.006666666666666667	0.0519	0.0886	2.6603	0.001	0.007692307692307693	significant clustering by MPD
nifK	strict	Strict single-dominant	state	Arizona	22	0.0572	0.3388	11.3971	0.001	0.006666666666666667	0.0274	0.0952	4.4785	0.001	0.007692307692307693	significant clustering by MPD
nifK	strict	Strict single-dominant	state	ND	37	0.0897	0.3303	13.1848	0.001	0.006666666666666667	0.0278	0.0785	5.5029	0.001	0.007692307692307693	significant clustering by MPD
nifK	strict	Strict single-dominant	state	CO	18	0.2654	0.3411	2.7735	0.002	0.011764705882352943	0.0536	0.105	2.8408	0.003	0.01875	significant clustering by MPD
nifK	strict	Strict single-dominant	state	KS	11	0.2405	0.3324	2.4293	0.011	0.0423076923076923	0.0837	0.1261	1.4461	0.07	0.21212121212121213	significant clustering by MPD
nifK	strict	Strict single-dominant	state	OK	60	0.3261	0.3316	0.4005	0.352	0.5587301587301586	0.0344	0.0666	4.9582	0.001	0.007692307692307693	significant clustering by MNTD
nodL	strict	Strict single-dominant	closest_blast_genus	Sinorhizobium	196	0.0402	0.0679	13.2428	0.001	0.0023636363636363638	0.0052	0.0059	2.1084	0.038	0.076	significant clustering by MPD
nodL	strict	Strict single-dominant	host_genus	Medicago	47	0.0129	0.0718	4.98	0.001	0.006363636363636364	0.0018	0.0083	2.6045	0.001	0.008235294117647058	significant clustering by MPD
nodL	strict	Strict single-dominant	host_genus	Melilotus	26	0.0099	0.0694	3.3007	0.001	0.006363636363636364	0.0015	0.0126	2.3933	0.001	0.008235294117647058	significant clustering by MPD
nodL	strict	Strict single-dominant	host_tribe	Trifolieae	77	0.0148	0.0691	6.4701	0.001	0.006333333333333333	0.0027	0.0074	2.8111	0.002	0.014615384615384615	significant clustering by MPD
nodL	strict	Strict single-dominant	native_status	no	94	0.0233	0.0618	4.7534	0.001	0.0033333333333333335	0.0041	0.007	2.0534	0.016	0.085	significant clustering by MPD
