tree_set	tree_set_label	gene	sample_id	tip_label	closest_genus_report	nearest_neighbor_tip	nearest_neighbor_sample_id	nearest_neighbor_closest_genus	nearest_neighbor_distance	nearest_neighbor_same_blast_genus	nearest_neighbor_tie_count	sample_type	site	state	host_genus	host_tribe	native_status
iupac	Mixed-IUPAC	nifD	DSNY-CRMA-35-1-No	DSNY-CRMA-35-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	Sinorhizobium	DSNY-34-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-34-1-No	Microvirga	0.0338297215	FALSE	1	nodule	DSNY	Florida	Crotalaria	Crotalarieae	yes
iupac	Mixed-IUPAC	nifD	JERC-RHDI-59-3-Rh	JERC-RHDI-59-3-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	DSNY-37-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-37-1-Ro	Mesorhizobium	0.017185487	FALSE	1	rhizosphere	JERC	Georgia	Rhynchosia	Phaseoleae	yes
iupac	Mixed-IUPAC	nifD	DSNY-37-1-Ro	DSNY-37-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	DSNY-GARE-35-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-GARE-35-1-Ro	Microvirga	0.0144365742	FALSE	1	root	DSNY	Florida	Crotalaria	Crotalarieae	yes
iupac	Mixed-IUPAC	nifD	DSNY-10-3-Rh	DSNY-10-3-Rh|nifD|consensus50|pass_single_dominant	Microvirga	DSNY-37-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-37-1-Ro	Mesorhizobium	0.0490064054	FALSE	1	rhizosphere	DSNY	Florida	Crotalaria	Crotalarieae	no
iupac	Mixed-IUPAC	nifD	DSNY-36-1-No	DSNY-36-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	DSNY-37-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-37-1-Ro	Mesorhizobium	0.029576653699999997	FALSE	1	nodule	DSNY	Florida	Tephrosia	Millettieae	yes
iupac	Mixed-IUPAC	nifD	JERC-DEFL-61-3-Rh	JERC-DEFL-61-3-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	DSNY-36-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-36-1-No	Microvirga	0.031086750399999998	TRUE	1	rhizosphere	JERC	Georgia	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifD	LAJA-5-1-Ro	LAJA-5-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	DSNY-34-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-34-1-Rh	Microvirga	0.0512997121	TRUE	1	root	LAJA	P.R	Acacia	Mimosoideae	0
iupac	Mixed-IUPAC	nifD	DEJU-22-1-Rh	DEJU-22-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	JERC-165-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-165-Ro	Microvirga	0.0526132115	TRUE	1	rhizosphere	DEJU	Alaska	Alnus	actinorhizal	yes
iupac	Mixed-IUPAC	nifD	JERC-165-Ro	JERC-165-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	DSNY-34-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-34-1-Rh	Microvirga	0.034024805199999994	TRUE	1	root	JERC	Georgia	Lespedeza	Desmodieae	yes
iupac	Mixed-IUPAC	nifD	DSNY-7-1-Ro	DSNY-7-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	DSNY-34-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-34-1-Rh	Microvirga	0.0157926021	TRUE	1	root	DSNY	Florida	Morella	actinorhizal	yes
iupac	Mixed-IUPAC	nifD	DSNY-24-1-Rh	DSNY-24-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	DSNY-37-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-37-1-Rh	Microvirga	0.0153866355	TRUE	1	rhizosphere	DSNY	Florida	Lupinus	Genisteae	yes
iupac	Mixed-IUPAC	nifD	DSNY-37-1-Rh	DSNY-37-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	DSNY-24-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-24-1-Rh	Microvirga	0.0153866355	TRUE	1	rhizosphere	DSNY	Florida	Crotalaria	Crotalarieae	yes
iupac	Mixed-IUPAC	nifD	DSNY-95-Ro	DSNY-95-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	DSNY-34-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-34-1-Rh	Microvirga	0.0373160382	FALSE	1	root	DSNY	Florida	Galactia	Diocleae	yes
iupac	Mixed-IUPAC	nifD	DSNY-31-1-Ro	DSNY-31-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	DSNY-34-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-34-1-Rh	Microvirga	0.021792637500000003	TRUE	1	root	DSNY	Florida	Macroptilium	Phaseoleae	yes
iupac	Mixed-IUPAC	nifD	DSNY-34-1-Rh	DSNY-34-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	UKFS-4-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	UKFS-4-1-Rh	Mesorhizobium	0.0141942258	FALSE	1	rhizosphere	DSNY	Florida	Crotalaria	Crotalarieae	yes
iupac	Mixed-IUPAC	nifD	UKFS-4-1-Rh	UKFS-4-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	DSNY-34-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-34-1-Rh	Microvirga	0.0141942258	FALSE	1	rhizosphere	UKFS	KS	Lespedeza	Desmodieae	no
iupac	Mixed-IUPAC	nifD	DELA-16-No	DELA-16-No|nifD|consensus50|pass_mixed_possible_multitemplate	Ensifer	DELA-20-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	DELA-20-1-No	Mesorhizobium	0.05854510179999999	FALSE	1	nodule	DELA	AL	Galactia	Diocleae	yes
iupac	Mixed-IUPAC	nifD	LAJA-25-1-No	LAJA-25-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	DELA-16-No|nifD|consensus50|pass_mixed_possible_multitemplate	DELA-16-No	Ensifer	0.07124244660000001	FALSE	1	nodule	LAJA	P.R	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifD	DELA-18-2-No	DELA-18-2-No|nifD|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	DELA-20-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	DELA-20-1-No	Mesorhizobium	0.012509790400000002	TRUE	1	nodule	DELA	AL	Galactia	Diocleae	yes
iupac	Mixed-IUPAC	nifD	DELA-20-1-No	DELA-20-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	DELA-18-2-No|nifD|consensus50|pass_mixed_possible_multitemplate	DELA-18-2-No	Mesorhizobium	0.012509790400000002	TRUE	1	nodule	DELA	AL	Galactia	Diocleae	yes
iupac	Mixed-IUPAC	nifD	DELA-5-1-No	DELA-5-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	JERC-GAVO-33-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-GAVO-33-1-No	Mesorhizobium	0.0385888264	TRUE	1	nodule	DELA	AL	Galactia	Diocleae	yes
iupac	Mixed-IUPAC	nifD	JERC-167-No	JERC-167-No|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	JERC-GAVO-33-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-GAVO-33-1-No	Mesorhizobium	0.0292030659	FALSE	1	nodule	JERC	Georgia	Galactia	Diocleae	yes
iupac	Mixed-IUPAC	nifD	JERC-GAVO-33-1-No	JERC-GAVO-33-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	JERC-167-No|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-167-No	Microvirga	0.0292030659	FALSE	1	nodule	JERC	Georgia	Galactia	Diocleae	yes
iupac	Mixed-IUPAC	nifD	LAJA-26-1-No	LAJA-26-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	Rhizobium	LAJA-3-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-3-1-Rh	Azorhizobium	0.1182462119	FALSE	1	nodule	LAJA	P.R	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifD	LAJA-3-2-No	LAJA-3-2-No|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	LAJA-3-3-No|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-3-3-No	Ensifer	0.024904068100000003	FALSE	1	nodule	LAJA	P.R	Albizia	Mimosoideae	no
iupac	Mixed-IUPAC	nifD	LAJA-3-3-No	LAJA-3-3-No|nifD|consensus50|pass_mixed_possible_multitemplate	Ensifer	LAJA-3-2-No|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-3-2-No	Microvirga	0.024904068100000003	FALSE	1	nodule	LAJA	P.R	Albizia	Mimosoideae	no
iupac	Mixed-IUPAC	nifD	LAJA-3-2-Rh	LAJA-3-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	LAJA-3-2-No|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-3-2-No	Microvirga	0.027433943100000004	TRUE	1	rhizosphere	LAJA	P.R	Albizia	Mimosoideae	no
iupac	Mixed-IUPAC	nifD	LAJA-3-3-Rh	LAJA-3-3-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	LAJA-3-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-3-2-Rh	Microvirga	0.0452326461	TRUE	1	rhizosphere	LAJA	P.R	Albizia	Mimosoideae	no
iupac	Mixed-IUPAC	nifD	GUAN-3-No	GUAN-3-No|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	LAJA-3-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-3-1-Rh	Azorhizobium	0.0864287506	FALSE	1	nodule	GUAN	P.R	Pictetia	Dalbergieae	yes
iupac	Mixed-IUPAC	nifD	LAJA-26-1-Ro	LAJA-26-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	LAJA-3-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-3-1-Rh	Azorhizobium	0.020936356500000003	FALSE	1	root	LAJA	P.R	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifD	DSNY-39-4-Ro	DSNY-39-4-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Burkholderia	LAJA-3-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-3-1-Rh	Azorhizobium	0.0377698007	FALSE	1	root	DSNY	Florida	Macroptilium	Phaseoleae	yes
iupac	Mixed-IUPAC	nifD	LAJA-2-2-Rh	LAJA-2-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Bradyrhizobium	LAJA-2-3-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-2-3-Rh	Bradyrhizobium	0.0040368899	TRUE	1	rhizosphere	LAJA	P.R	Mimosa	Mimosoideae	yes
iupac	Mixed-IUPAC	nifD	LAJA-2-2-Ro	LAJA-2-2-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Sinorhizobium	LAJA-2-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-2-2-Rh	Bradyrhizobium	0.0390937126	FALSE	1	root	LAJA	P.R	Mimosa	Mimosoideae	yes
iupac	Mixed-IUPAC	nifD	LAJA-2-3-Rh	LAJA-2-3-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Bradyrhizobium	LAJA-2-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-2-2-Rh	Bradyrhizobium	0.0040368899	TRUE	1	rhizosphere	LAJA	P.R	Mimosa	Mimosoideae	yes
iupac	Mixed-IUPAC	nifD	LAJA-1-2-Rh	LAJA-1-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	LAJA-3-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-3-1-Rh	Azorhizobium	0.0411172141	FALSE	1	rhizosphere	LAJA	P.R	Mimosa	Mimosoideae	yes
iupac	Mixed-IUPAC	nifD	N34-2-D-Ro	N34-2-D-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Methylobacterium	LAJA-1-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-1-2-Rh	Microvirga	0.0500395017	FALSE	1	NA	NA	NA	NA	NA	NA
iupac	Mixed-IUPAC	nifD	DSNY-79-1-Ro	DSNY-79-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	LAJA-3-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-3-1-Rh	Azorhizobium	0.0672160059	FALSE	1	root	DSNY	Florida	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifD	LAJA-3-2-Ro	LAJA-3-2-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	LAJA-3-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-3-1-Rh	Azorhizobium	0.013922671099999999	FALSE	1	root	LAJA	P.R	Albizia	Mimosoideae	no
iupac	Mixed-IUPAC	nifD	OSBS-30-1-Rh	OSBS-30-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Azorhizobium	LAJA-3-2-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-3-2-Ro	Microvirga	0.0164698483	FALSE	1	rhizosphere	OSBS	FL	Rhynchosia	Phaseoleae	yes
iupac	Mixed-IUPAC	nifD	LAJA-3-1-Rh	LAJA-3-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Azorhizobium	LAJA-3-2-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-3-2-Ro	Microvirga	0.013922671099999999	FALSE	1	rhizosphere	LAJA	P.R	Albizia	Mimosoideae	no
iupac	Mixed-IUPAC	nifD	LAJA-1-3-Rh	LAJA-1-3-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	LAJA-3-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	LAJA-3-1-Rh	Azorhizobium	0.0290208666	FALSE	1	rhizosphere	LAJA	P.R	Mimosa	Mimosoideae	yes
iupac	Mixed-IUPAC	nifD	DSNY-44-1-No	DSNY-44-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	DSNY-57-No|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-57-No	Microvirga	0.0256903272	FALSE	1	nodule	DSNY	Florida	Sesbania	Sesbanieae	yes
iupac	Mixed-IUPAC	nifD	DSNY-57-No	DSNY-57-No|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	DSNY-44-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-44-1-No	Mesorhizobium	0.0256903272	FALSE	1	nodule	DSNY	Florida	Sesbania	Sesbanieae	yes
iupac	Mixed-IUPAC	nifD	JERC-42-1-Ro	JERC-42-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	DSNY-49-2-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-49-2-Ro	Microvirga	0.0689587619	TRUE	1	root	JERC	Georgia	Rhynchosia	Phaseoleae	yes
iupac	Mixed-IUPAC	nifD	N39-2-D-Rh	N39-2-D-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Bradyrhizobium	DSNY-49-2-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-49-2-Ro	Microvirga	0.0706437345	FALSE	1	NA	NA	NA	NA	NA	NA
iupac	Mixed-IUPAC	nifD	DSNY-49-2-Ro	DSNY-49-2-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	DSNY-34-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-34-1-Rh	Microvirga	0.061988451800000004	TRUE	1	root	DSNY	Florida	Chamaecrista	Cassieae	yes
iupac	Mixed-IUPAC	nifD	JERC-122-Ro	JERC-122-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	JERC-23-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-23-1-Rh	Microvirga	0.052655843199999997	TRUE	1	root	JERC	Georgia	Lespedeza	Desmodieae	yes
iupac	Mixed-IUPAC	nifD	JERC-23-1-Rh	JERC-23-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	JERC-122-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-122-Ro	Microvirga	0.052655843199999997	TRUE	1	rhizosphere	JERC	Georgia	Rhynchosia	Phaseoleae	yes
iupac	Mixed-IUPAC	nifD	JERC-157-2-Rh	JERC-157-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	DSNY-49-2-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-49-2-Ro	Microvirga	0.0630588298	TRUE	1	rhizosphere	JERC	Georgia	Chamaecrista	Cassieae	yes
iupac	Mixed-IUPAC	nifD	JERC-30-3-Ro	JERC-30-3-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	JERC-AMFR-56-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-AMFR-56-1-Ro	Microvirga	0.0498705965	TRUE	1	root	JERC	Georgia	Chamaecrista	Cassieae	yes
iupac	Mixed-IUPAC	nifD	JERC-AMFR-56-1-Ro	JERC-AMFR-56-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	UNDE-4-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	UNDE-4-1-Rh	Microvirga	0.044848019200000006	TRUE	1	root	JERC	Georgia	Amorpha	Amorpheae	yes
iupac	Mixed-IUPAC	nifD	UNDE-4-1-Rh	UNDE-4-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	JERC-AMFR-56-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-AMFR-56-1-Ro	Microvirga	0.044848019200000006	TRUE	1	rhizosphere	UNDE	MI	Alnus	actinorhizal	yes
iupac	Mixed-IUPAC	nifD	JERC-AMFR-56-1-Rh	JERC-AMFR-56-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	JERC-AMFR-56-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-AMFR-56-1-Ro	Microvirga	0.057954922699999994	TRUE	1	rhizosphere	JERC	Georgia	Amorpha	Amorpheae	yes
iupac	Mixed-IUPAC	nifD	DSNY-31-1-Rh	DSNY-31-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Rhizobium	DSNY-GAEL-33-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-GAEL-33-1-Ro	Microvirga	0.06682935849999999	FALSE	1	rhizosphere	DSNY	Florida	Macroptilium	Phaseoleae	yes
iupac	Mixed-IUPAC	nifD	DSNY-GAEL-33-1-Ro	DSNY-GAEL-33-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	DSNY-5-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-5-1-Ro	Mesorhizobium	0.033203398099999996	FALSE	1	root	DSNY	Florida	Galactia	Diocleae	yes
iupac	Mixed-IUPAC	nifD	DSNY-5-1-No	DSNY-5-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	DSNY-5-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-5-1-Ro	Mesorhizobium	0.045869601499999996	FALSE	1	nodule	DSNY	Florida	Crotalaria	Crotalarieae	yes
iupac	Mixed-IUPAC	nifD	DSNY-5-1-Ro	DSNY-5-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	DSNY-69-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-69-1-Ro	Mesorhizobium	0.0126506737	TRUE	1	root	DSNY	Florida	Crotalaria	Crotalarieae	yes
iupac	Mixed-IUPAC	nifD	DSNY-69-1-Ro	DSNY-69-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	DSNY-5-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-5-1-Ro	Mesorhizobium	0.0126506737	TRUE	1	root	DSNY	Florida	Chamaecrista	Cassieae	yes
iupac	Mixed-IUPAC	nifD	JERC-152-Ro	JERC-152-Ro|nifD|consensus50|pass_single_dominant	Microvirga	RMNP-3-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	RMNP-3-Rh	Microvirga	0.07356021800000001	TRUE	1	root	JERC	Georgia	Tephrosia	Millettieae	yes
iupac	Mixed-IUPAC	nifD	OSBS-37-1-Rh	OSBS-37-1-Rh|nifD|consensus50|pass_single_dominant	Sinorhizobium	RMNP-3-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	RMNP-3-Rh	Microvirga	0.05349786	FALSE	1	rhizosphere	OSBS	FL	Chapmannia	Dalbergieae	yes
iupac	Mixed-IUPAC	nifD	RMNP-3-Rh	RMNP-3-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	OSBS-37-1-Rh|nifD|consensus50|pass_single_dominant	OSBS-37-1-Rh	Sinorhizobium	0.05349786	FALSE	1	rhizosphere	RMNP	CO	Oxytropis	Galegeae	yes
iupac	Mixed-IUPAC	nifD	NOGP-7-2-No	NOGP-7-2-No|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	OSBS-38-2-Ro|nifD|consensus50|pass_single_dominant	OSBS-38-2-Ro	Microvirga	0.0544504809	TRUE	1	nodule	NOGP	ND	Amorpha	Amorpheae	yes
iupac	Mixed-IUPAC	nifD	OSBS-38-2-Ro	OSBS-38-2-Ro|nifD|consensus50|pass_single_dominant	Microvirga	NOGP-7-2-No|nifD|consensus50|pass_mixed_possible_multitemplate	NOGP-7-2-No	Microvirga	0.0544504809	TRUE	1	root	OSBS	FL	Pediomelum	Psoraleeae	yes
iupac	Mixed-IUPAC	nifD	KONZ-5-1-Rh	KONZ-5-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	ORNL-1-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	ORNL-1-1-Ro	Microvirga	0.0387366902	TRUE	1	rhizosphere	KONZ	KS	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifD	CLBJ-16-2-Ro	CLBJ-16-2-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	JERC-14-5-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-14-5-Rh	Microvirga	0.0446682589	TRUE	1	root	CLBJ	TX	Lespedeza	Desmodieae	yes
iupac	Mixed-IUPAC	nifD	JERC-14-5-Rh	JERC-14-5-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	CLBJ-16-2-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	CLBJ-16-2-Ro	Microvirga	0.0446682589	TRUE	1	rhizosphere	JERC	Georgia	Baptisia	Sophoreae	yes
iupac	Mixed-IUPAC	nifD	CLBJ-43-2-Ro	CLBJ-43-2-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	JERC-14-5-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-14-5-Rh	Microvirga	0.0465940203	FALSE	1	root	CLBJ	TX	Indigofera	Indigofereae	yes
iupac	Mixed-IUPAC	nifD	DEJU-57-Rh	DEJU-57-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	TALL-32-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	TALL-32-1-No	Microvirga	0.0568304495	TRUE	1	rhizosphere	DEJU	Unknown	Alnus	actinorhizal	yes
iupac	Mixed-IUPAC	nifD	JERC-127-2-Ro	JERC-127-2-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	OSBS-35-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-35-2-Rh	Mesorhizobium	0.0396808827	TRUE	1	root	JERC	Georgia	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifD	OSBS-35-2-Rh	OSBS-35-2-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	JERC-127-2-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-127-2-Ro	Mesorhizobium	0.0396808827	TRUE	1	rhizosphere	OSBS	FL	Chapmannia	Dalbergieae	yes
iupac	Mixed-IUPAC	nifD	JERC-127-2-No	JERC-127-2-No|nifD|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	TALL-76-3-Rh|nifD|consensus50|pass_single_dominant	TALL-76-3-Rh	Microvirga	0.0466627503	FALSE	1	nodule	JERC	Georgia	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifD	TALL-76-3-Rh	TALL-76-3-Rh|nifD|consensus50|pass_single_dominant	Microvirga	TALL-79-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	TALL-79-1-Ro	Microvirga	0.018937385	TRUE	1	rhizosphere	TALL	AL	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifD	TALL-79-1-Ro	TALL-79-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	TALL-76-3-Rh|nifD|consensus50|pass_single_dominant	TALL-76-3-Rh	Microvirga	0.018937385	TRUE	1	root	TALL	AL	Stylosanthes	Dalbergieae	yes
iupac	Mixed-IUPAC	nifD	TALL-17-2-No	TALL-17-2-No|nifD|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	TALL-32-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	TALL-32-1-No	Microvirga	0.0304169745	FALSE	1	nodule	TALL	AL	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifD	TALL-71-2-Rh	TALL-71-2-Rh|nifD|consensus50|pass_single_dominant	Microvirga	TALL-32-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	TALL-32-1-No	Microvirga	0.0352420118	TRUE	1	rhizosphere	TALL	AL	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifD	TALL-80-1-No	TALL-80-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	TALL-71-2-Rh|nifD|consensus50|pass_single_dominant	TALL-71-2-Rh	Microvirga	0.0562220711	FALSE	1	nodule	TALL	AL	Chamaecrista	Cassieae	yes
iupac	Mixed-IUPAC	nifD	TALL-32-1-No	TALL-32-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	TALL-76-3-Rh|nifD|consensus50|pass_single_dominant	TALL-76-3-Rh	Microvirga	0.0298497999	TRUE	1	nodule	TALL	AL	Lespedeza	Desmodieae	0
iupac	Mixed-IUPAC	nifD	OSBS-80-2-Ro	OSBS-80-2-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	TALL-65-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TALL-65-1-Rh	Mesorhizobium	0.0520075	FALSE	1	root	OSBS	FL	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifD	GUAN-5-Ro	GUAN-5-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	Microvirga	TALL-65-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	TALL-65-1-Rh	Mesorhizobium	0.0526988994	FALSE	1	root	GUAN	P.R	Coursetia	Robinieae	yes
