sample	target	length	covered_bases	percent_covered_from_pileup	mean_depth_from_pileup	median_depth_from_pileup	N_count	N_percent	mixed_positions	max_minor_allele_fraction	min_base_qual	min_map_qual	minor_count_threshold	minor_fraction_threshold	mixed_site_depth_threshold	mixed_positions_threshold	status
OSBS-59-1-Ro	nifH.fa	997	834	83.6510	29.9789	22	163	16.3490	26	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-6-1-No	nifH.fa	997	831	83.3501	20.2076	16	166	16.6499	59	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-6-1-Rh	nifH.fa	997	863	86.5597	71.1113	15	134	13.4403	44	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-6-1-Ro	nifH.fa	997	836	83.8516	193.9047	14	161	16.1484	11	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-59-1-Rh	nifH.fa	997	834	83.6510	2628.8867	1955	163	16.3490	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-67-1-No	nifH.fa	997	827	82.9488	501.8736	172	170	17.0512	48	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-66-1-Rh	nifH.fa	997	833	83.5507	2689.6349	2203	164	16.4493	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-68-1-Rh	nifH.fa	997	816	81.8455	166.7161	116	181	18.1545	8	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-69-1-No	nifH.fa	997	835	83.7513	2891.1825	697	162	16.2487	35	0.4844	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-68-1-No	nifH.fa	997	835	83.7513	3690.6540	5012	162	16.2487	19	0.4043	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-69-1-Ro	nifH.fa	997	842	84.4534	99.2788	108	155	15.5466	36	0.3688	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-69-1-Rh	nifH.fa	997	834	83.6510	2185.8094	194	163	16.3490	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-71-1-Rh	nifH.fa	997	823	82.5476	336.4845	8	174	17.4524	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-71-1-Ro	nifH.fa	997	829	83.1494	24.9107	17	168	16.8506	49	0.4800	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-72-1-Ro	nifH.fa	997	803	80.5416	12.8576	8	194	19.4584	34	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-73-2-Ro	nifH.fa	997	833	83.5507	1397.8285	691	164	16.4493	33	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-70-3-No	nifH.fa	997	835	83.7513	2818.0903	1176	162	16.2487	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-7-4-Rh	nifH.fa	997	836	83.8516	1269.8957	35	161	16.1484	12	0.4667	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-7-4-Ro	nifH.fa	997	847	84.9549	29.1464	6	150	15.0451	3	0.4286	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-80-2-No	nifH.fa	997	831	83.3501	171.6750	115	166	16.6499	28	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-80-2-Ro	nifH.fa	997	833	83.5507	1144.7212	431	164	16.4493	61	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-81-1-No	nifH.fa	997	799	80.1404	1291.0782	683	198	19.8596	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-81-1-Rh	nifH.fa	997	834	83.6510	1461.7262	485	163	16.3490	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-7-4-No	nifH.fa	997	853	85.5567	3591.2016	225	144	14.4433	13	0.4964	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-82-1-No	nifH.fa	997	828	83.0491	4038.4544	4572	169	16.9509	46	0.4385	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-82-1-Rh	nifH.fa	997	833	83.5507	5078.0732	6035	164	16.4493	73	0.4843	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-83-1-No	nifH.fa	997	804	80.6419	3112.2357	1076	193	19.3581	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-83-1-Rh	nifH.fa	997	833	83.5507	839.2207	239	164	16.4493	44	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-83-1-Ro	nifH.fa	997	836	83.8516	2605.7753	1363	161	16.1484	24	0.4939	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-84-1-No	nifH.fa	997	834	83.6510	3999.7944	3962	163	16.3490	47	0.4988	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-82-1-Ro	nifH.fa	997	835	83.7513	4482.1695	6931	162	16.2487	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-84-1-Rh	nifH.fa	997	816	81.8455	3332.3591	2504	181	18.1545	40	0.4946	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-84-1-Ro	nifH.fa	997	836	83.8516	2361.4383	1313	161	16.1484	31	0.4858	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-85-1-No	nifH.fa	997	805	80.7422	3357.2016	1854	192	19.2578	51	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-8-5-No	nifH.fa	997	815	81.7452	859.7362	797	182	18.2548	39	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-8-5-Ro	nifH.fa	997	848	85.0552	26.2217	14	149	14.9448	46	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-85-1-Rh	nifH.fa	997	834	83.6510	4035.3069	4499	163	16.3490	42	0.4988	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-86-1-No	nifH.fa	997	833	83.5507	3967.3571	4547	164	16.4493	81	0.4997	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-86-1-Ro	nifH.fa	997	820	82.2467	82.5346	35	177	17.7533	13	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-88-1-Ro	nifH.fa	997	835	83.7513	437.1204	140	162	16.2487	59	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-86-1-Rh	nifH.fa	997	835	83.7513	3823.3149	4271	162	16.2487	26	0.4983	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-89-1-No	nifH.fa	997	809	81.1434	3272.0893	2870	188	18.8566	16	0.4985	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-95-3-Rh	nifH.fa	997	820	82.2467	104.8566	8	177	17.7533	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-95-3-Ro	nifH.fa	997	834	83.6510	1812.8235	437	163	16.3490	27	0.4434	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-97-2-Rh	nifH.fa	997	811	81.3440	2176.0993	761	186	18.6560	17	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-99-No	nifH.fa	997	816	81.8455	364.9629	403	181	18.1545	25	0.4444	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-99-Ro	nifH.fa	997	827	82.9488	12.2618	11	170	17.0512	34	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-89-1-Rh	nifH.fa	997	798	80.0401	3640.4504	4294	199	19.9599	11	0.4727	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-DETR-64-3-Rh	nifH.fa	997	828	83.0491	409.0542	14	169	16.9509	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-LEHI-62-5-Ro	nifH.fa	997	801	80.3410	24.7834	4	196	19.6590	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
OSBS-DETR-64-3-Ro	nifH.fa	997	813	81.5446	123.0040	23	184	18.4554	42	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
OSBS-TEVI-61-4-No	nifH.fa	997	804	80.6419	1919.7984	774	193	19.3581	1	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
RMNP-1-Rh	nifH.fa	997	821	82.3470	1198.6770	1196	176	17.6530	43	0.4972	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
RMNP-1-Ro	nifH.fa	997	803	80.5416	7.6580	7	194	19.4584	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
RMNP-1-No	nifH.fa	997	829	83.1494	5414.5557	7180	168	16.8506	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
RMNP-2-No	nifH.fa	997	798	80.0401	5629.2026	7442	199	19.9599	0	0.2500	20	10	5	0.2000	20	10	pass_single_dominant
RMNP-2-Ro	nifH.fa	997	812	81.4443	45.7854	44	185	18.5557	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
RMNP-3-No	nifH.fa	997	835	83.7513	3438.2528	3758	162	16.2487	55	0.4961	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
RMNP-2-Rh	nifH.fa	997	825	82.7482	5455.6038	7220	172	17.2518	0	0.0588	20	10	5	0.2000	20	10	pass_single_dominant
RMNP-3-Rh	nifH.fa	997	818	82.0461	2388.4203	2059	179	17.9539	19	0.4920	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
RMNP-3-Ro	nifH.fa	997	833	83.5507	1539.0411	596	164	16.4493	49	0.4953	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
RMNP-4-No	nifH.fa	997	801	80.3410	770.6309	8	196	19.6590	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
RMNP-4-Rh	nifH.fa	997	834	83.6510	2303.9107	1184	163	16.3490	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
SCBI-10-1-No	nifH.fa	997	802	80.4413	1332.0682	13	195	19.5587	13	0.4800	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SCBI-10-1-Rh	nifH.fa	997	812	81.4443	118.2026	102	185	18.5557	17	0.4837	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SCBI-1-1-Rh	nifH.fa	997	813	81.5446	81.6981	16	184	18.4554	42	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
RMNP-5-1-No	nifH.fa	997	827	82.9488	1913.1434	28	170	17.0512	27	0.4828	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SCBI-12-1-No	nifH.fa	997	835	83.7513	3121.3872	1227	162	16.2487	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SCBI-12-1-Rh	nifH.fa	997	805	80.7422	1754.6359	806	192	19.2578	32	0.4962	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SCBI-12-1-Ro	nifH.fa	997	833	83.5507	664.8144	130	164	16.4493	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SCBI-13-1-Rh	nifH.fa	997	835	83.7513	653.8435	624	162	16.2487	13	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SCBI-13-1-Ro	nifH.fa	997	833	83.5507	147.2287	35	164	16.4493	63	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SCBI-2-1-Rh	nifH.fa	997	799	80.1404	262.1033	15	198	19.8596	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SCBI-13-1-No	nifH.fa	997	827	82.9488	1477.8977	16	170	17.0512	17	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SCBI-2-1-Ro	nifH.fa	997	795	79.7392	32.9498	10	202	20.2608	0	0.5000	20	10	5	0.2000	20	10	fail_high_N
SCBI-3-1-Ro	nifH.fa	997	828	83.0491	311.4604	200	169	16.9509	66	0.4975	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SCBI-4-1-Rh	nifH.fa	997	832	83.4504	2976.4614	1500	165	16.5496	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
SCBI-5-1-Rh	nifH.fa	997	777	77.9338	44.0622	13	220	22.0662	23	0.5000	20	10	5	0.2000	20	10	fail_high_N
SCBI-6-1-Rh	nifH.fa	997	807	80.9428	1867.8275	586	190	19.0572	48	0.4963	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SCBI-6-1-Ro	nifH.fa	997	833	83.5507	462.7422	152	164	16.4493	60	0.4809	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SCBI-7-1-No	nifH.fa	997	836	83.8516	3563.7452	1440	161	16.1484	14	0.3958	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SCBI-5-1-No	nifH.fa	997	816	81.8455	5934.7713	7829	181	18.1545	0	0.4000	20	10	5	0.2000	20	10	pass_single_dominant
SCBI-7-1-Ro	nifH.fa	997	836	83.8516	298.6510	166	161	16.1484	91	0.4928	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SCBI-8-2-Ro	nifH.fa	997	826	82.8485	102.0291	17	171	17.1515	47	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SCBI-7-1-Rh	nifH.fa	997	816	81.8455	1225.1053	654	181	18.1545	80	0.4982	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SERC-1-1-Ro	nifH.fa	997	776	77.8335	437.5436	59	221	22.1665	12	0.5000	20	10	5	0.2000	20	10	fail_high_N
SCBI-9-2-Rh	nifH.fa	997	805	80.7422	1230.2237	581	192	19.2578	37	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SERC-3-1-Ro	nifH.fa	997	806	80.8425	44.1715	9	191	19.1575	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
SERC-5-1-Rh	nifH.fa	997	801	80.3410	361.5617	273	196	19.6590	69	0.4970	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SERC-5-1-No	nifH.fa	997	832	83.4504	2721.4855	591	165	16.5496	26	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SJER-1-1-Ro	nifH.fa	997	808	81.0431	148.2889	15	189	18.9569	21	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SJER-1-1-No	nifH.fa	997	804	80.6419	2478.5687	74	193	19.3581	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
SJER-2-3-Ro	nifH.fa	997	839	84.1525	1323.6911	414	158	15.8475	33	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SJER-4-1-Ro	nifH.fa	997	801	80.3410	130.8164	18	196	19.6590	13	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SJER-5-1-Rh	nifH.fa	997	800	80.2407	1842.2818	215	197	19.7593	16	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SJER-2-3-No	nifH.fa	997	816	81.8455	3506.1184	900	181	18.1545	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
SRER-10-1-Rh	nifH.fa	997	832	83.4504	5557.2698	7374	165	16.5496	6	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
SRER-10-1-No	nifH.fa	997	824	82.6479	5062.4945	6752	173	17.3521	1	0.2559	20	10	5	0.2000	20	10	pass_single_dominant
SRER-10-1-Ro	nifH.fa	997	828	83.0491	5621.6259	7338	169	16.9509	27	0.4960	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-11-1-Rh	nifH.fa	997	830	83.2497	36.1615	31	167	16.7503	30	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-11-1-Ro	nifH.fa	997	827	82.9488	34.9599	32	170	17.0512	46	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-11-1-No	nifH.fa	997	798	80.0401	5387.4584	7024	199	19.9599	25	0.4975	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-1-1-Rh	nifH.fa	997	832	83.4504	331.7031	315	165	16.5496	46	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-1-1-Ro	nifH.fa	997	830	83.2497	212.3250	203	167	16.7503	11	0.4000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-1-1-No	nifH.fa	997	828	83.0491	5708.0461	7455	169	16.9509	0	0.0909	20	10	5	0.2000	20	10	pass_single_dominant
SRER-12-1-Rh	nifH.fa	997	825	82.7482	259.5005	29	172	17.2518	30	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-12-1-Ro	nifH.fa	997	833	83.5507	3774.3912	4349	164	16.4493	18	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-12-1-No	nifH.fa	997	806	80.8425	5899.5486	7704	191	19.1575	27	0.4794	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-13-1-Rh	nifH.fa	997	828	83.0491	2590.5908	2878	169	16.9509	7	0.4093	20	10	5	0.2000	20	10	pass_single_dominant
SRER-13-1-Ro	nifH.fa	997	826	82.8485	2736.9589	2163	171	17.1515	0	0.1667	20	10	5	0.2000	20	10	pass_single_dominant
SRER-13-1-No	nifH.fa	997	831	83.3501	4950.0070	6823	166	16.6499	0	0.1979	20	10	5	0.2000	20	10	pass_single_dominant
SRER-14-1-Rh	nifH.fa	997	826	82.8485	689.9880	728	171	17.1515	27	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-14-1-Ro	nifH.fa	997	830	83.2497	50.9930	58	167	16.7503	16	0.4516	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-15-1-No	nifH.fa	997	825	82.7482	5770.5858	7518	172	17.2518	8	0.4927	20	10	5	0.2000	20	10	pass_single_dominant
SRER-15-1-Rh	nifH.fa	997	833	83.5507	3735.4283	4405	164	16.4493	38	0.4991	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-15-1-Ro	nifH.fa	997	833	83.5507	762.7773	758	164	16.4493	5	0.4787	20	10	5	0.2000	20	10	pass_single_dominant
SRER-16-1-No	nifH.fa	997	826	82.8485	5285.3501	7546	171	17.1515	0	0.4000	20	10	5	0.2000	20	10	pass_single_dominant
SRER-16-1-Rh	nifH.fa	997	824	82.6479	4056.5597	4293	173	17.3521	34	0.4926	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-16-1-Ro	nifH.fa	997	832	83.4504	97.5898	123	165	16.5496	34	0.4803	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-17-1-No	nifH.fa	997	833	83.5507	5849.4985	7703	164	16.4493	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
SRER-17-1-Rh	nifH.fa	997	820	82.2467	177.0140	145	177	17.7533	45	0.4930	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-17-1-Ro	nifH.fa	997	827	82.9488	22.4925	23	170	17.0512	35	0.4483	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-18-1-No	nifH.fa	997	822	82.4473	84.9087	90	175	17.5527	60	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-18-1-Rh	nifH.fa	997	833	83.5507	5254.0040	6813	164	16.4493	0	0.1250	20	10	5	0.2000	20	10	pass_single_dominant
SRER-18-1-Ro	nifH.fa	997	845	84.7543	4452.5587	5348	152	15.2457	0	0.3636	20	10	5	0.2000	20	10	pass_single_dominant
SRER-14-1-No	nifH.fa	997	832	83.4504	5797.9328	7614	165	16.5496	0	0.0714	20	10	5	0.2000	20	10	pass_single_dominant
SRER-2-1-Rh	nifH.fa	997	809	81.1434	574.0281	520	188	18.8566	79	0.4968	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-2-1-Ro	nifH.fa	997	821	82.3470	26.8225	14	176	17.6530	28	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-3-1-No	nifH.fa	997	826	82.8485	5863.7071	7610	171	17.1515	0	0.0239	20	10	5	0.2000	20	10	pass_single_dominant
SRER-3-1-Rh	nifH.fa	997	831	83.3501	563.3631	361	166	16.6499	19	0.4720	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-3-1-Ro	nifH.fa	997	830	83.2497	270.4082	279	167	16.7503	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
SRER-4-1-No	nifH.fa	997	804	80.6419	4638.5958	6432	193	19.3581	2	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
SRER-4-1-Rh	nifH.fa	997	795	79.7392	896.4594	632	202	20.2608	25	0.4825	20	10	5	0.2000	20	10	fail_high_N
SRER-4-1-Ro	nifH.fa	997	821	82.3470	34.7312	30	176	17.6530	48	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-2-1-No	nifH.fa	997	802	80.4413	5794.5406	7634	195	19.5587	0	0.0459	20	10	5	0.2000	20	10	pass_single_dominant
SRER-5-1-Ro	nifH.fa	997	817	81.9458	1663.5466	1532	180	18.0542	32	0.4871	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-5-1-No	nifH.fa	997	832	83.4504	5944.2989	7745	165	16.5496	32	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-6-1-Rh	nifH.fa	997	806	80.8425	8.7854	9	191	19.1575	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
SRER-6-1-Ro	nifH.fa	997	834	83.6510	491.0682	485	163	16.3490	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
SRER-6-1-No	nifH.fa	997	832	83.4504	5872.5115	7606	165	16.5496	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
SRER-7-1-No	nifH.fa	997	829	83.1494	5801.3320	7496	168	16.8506	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
SRER-7-1-Ro	nifH.fa	997	831	83.3501	2648.0291	2404	166	16.6499	3	0.4297	20	10	5	0.2000	20	10	pass_single_dominant
SRER-8-1-No	nifH.fa	997	801	80.3410	5841.1083	7750	196	19.6590	0	0.0512	20	10	5	0.2000	20	10	pass_single_dominant
SRER-7-1-Rh	nifH.fa	997	826	82.8485	5697.3902	7371	171	17.1515	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
SRER-8-1-Rh	nifH.fa	997	833	83.5507	565.6299	54	164	16.4493	18	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-8-1-Ro	nifH.fa	997	812	81.4443	607.5256	573	185	18.5557	1	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
SRER-9-1-No	nifH.fa	997	804	80.6419	13.3019	11	193	19.3581	28	0.4828	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-9-1-Rh	nifH.fa	997	830	83.2497	15.0160	13	167	16.7503	22	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
SRER-9-1-Ro	nifH.fa	997	825	82.7482	358.7182	386	172	17.2518	0	0.1953	20	10	5	0.2000	20	10	pass_single_dominant
TALL-10-4-No	nifH.fa	997	815	81.7452	2882.0652	1946	182	18.2548	19	0.4996	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-12-2-No	nifH.fa	997	833	83.5507	2803.0522	874	164	16.4493	2	0.4444	20	10	5	0.2000	20	10	pass_single_dominant
TALL-12-2-Ro	nifH.fa	997	836	83.8516	2436.3250	512	161	16.1484	29	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-13-3-Ro	nifH.fa	997	833	83.5507	2023.3821	1082	164	16.4493	6	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-13-3-No	nifH.fa	997	830	83.2497	5937.3801	7795	167	16.7503	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-15-2-Ro	nifH.fa	997	808	81.0431	77.9930	65	189	18.9569	50	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-16-Rh	nifH.fa	997	807	80.9428	951.9970	951	190	19.0572	45	0.4887	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-16-Ro	nifH.fa	997	814	81.6449	131.8676	14	183	18.3551	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-17-2-No	nifH.fa	997	835	83.7513	2735.6570	759	162	16.2487	36	0.4726	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-17-2-Rh	nifH.fa	997	817	81.9458	323.6580	187	180	18.0542	23	0.4928	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-18-1-No	nifH.fa	997	823	82.5476	2209.0231	546	174	17.4524	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-18-1-Rh	nifH.fa	997	821	82.3470	2289.0502	1311	176	17.6530	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-15-2-No	nifH.fa	997	833	83.5507	5622.2859	7484	164	16.4493	0	0.4444	20	10	5	0.2000	20	10	pass_single_dominant
TALL-20-1-No	nifH.fa	997	825	82.7482	2602.8415	466	172	17.2518	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-19-2-No	nifH.fa	997	833	83.5507	3358.0752	789	164	16.4493	15	0.4667	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-21-2-Ro	nifH.fa	997	806	80.8425	2111.2929	1045	191	19.1575	40	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-22-Ro	nifH.fa	997	804	80.6419	16.6169	15	193	19.3581	8	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-23-2-No	nifH.fa	997	809	81.1434	2845.1715	1965	188	18.8566	42	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-23-2-Ro	nifH.fa	997	827	82.9488	3727.6269	3457	170	17.0512	36	0.4747	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-2-3-Rh	nifH.fa	997	800	80.2407	2443.5918	1915	197	19.7593	28	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-2-3-Ro	nifH.fa	997	834	83.6510	2396.3952	2091	163	16.3490	44	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-2-3-No	nifH.fa	997	816	81.8455	2764.7131	432	181	18.1545	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-24-2-Rh	nifH.fa	997	807	80.9428	2507.6018	1400	190	19.0572	32	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-24-2-Ro	nifH.fa	997	834	83.6510	149.1725	130	163	16.3490	74	0.4903	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-24-2-No	nifH.fa	997	833	83.5507	5418.4534	7434	164	16.4493	4	0.3148	20	10	5	0.2000	20	10	pass_single_dominant
TALL-25-2-No	nifH.fa	997	835	83.7513	2752.4764	323	162	16.2487	7	0.4000	20	10	5	0.2000	20	10	pass_single_dominant
TALL-25-2-Ro	nifH.fa	997	815	81.7452	769.3310	524	182	18.2548	59	0.4931	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
TALL-26-3-Rh	nifH.fa	997	826	82.8485	191.1294	29	171	17.1515	1	0.4658	20	10	5	0.2000	20	10	pass_single_dominant
