sample	target	length	covered_bases	percent_covered_from_pileup	mean_depth_from_pileup	median_depth_from_pileup	N_count	N_percent	mixed_positions	max_minor_allele_fraction	min_base_qual	min_map_qual	minor_count_threshold	minor_fraction_threshold	mixed_site_depth_threshold	mixed_positions_threshold	status
DELA-10-2-No	nifJ.fa	3528	3039	86.1395	25.1465	6	489	13.8605	42	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-10-2-Rh	nifJ.fa	3528	3084	87.4150	111.6389	6	444	12.5850	59	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-14-2-No	nifJ.fa	3528	2949	83.5884	23.1944	8	579	16.4116	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-14-2-Rh	nifJ.fa	3528	2994	84.8639	352.5782	145	534	15.1361	21	0.4930	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-15-1-Rh	nifJ.fa	3528	3118	88.3787	354.8968	150	410	11.6213	18	0.4962	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-15-1-Ro	nifJ.fa	3528	3065	86.8764	126.1491	87	463	13.1236	33	0.4754	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-20-1-Rh	nifJ.fa	3528	2907	82.3980	480.5638	176	621	17.6020	12	0.4958	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-24-1-Ro	nifJ.fa	3528	3003	85.1190	9.5683	7	525	14.8810	16	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-29-1-Rh	nifJ.fa	3528	2825	80.0737	335.7698	3	703	19.9263	98	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-8-2-No	nifJ.fa	3528	3312	93.8776	6050.4725	7533	216	6.1224	0	0.0204	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-18-1-No	nifJ.fa	3528	2986	84.6372	3281.7214	2705	542	15.3628	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-4-1-No	nifJ.fa	3528	2914	82.5964	4637.9311	6180	614	17.4036	0	0.4286	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-20-1-No	nifJ.fa	3528	3057	86.6497	4771.0264	6764	471	13.3503	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-74-1-No	nifJ.fa	3528	3223	91.3549	11.1448	9	305	8.6451	11	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-75-1-No	nifJ.fa	3528	3002	85.0907	54.4796	17	526	14.9093	33	0.4923	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-75-1-Rh	nifJ.fa	3528	3154	89.3991	225.8033	16	374	10.6009	15	0.4626	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-76-1-Ro	nifJ.fa	3528	3078	87.2449	8.5700	5	450	12.7551	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-78-1-No	nifJ.fa	3528	3167	89.7676	11.8835	10	361	10.2324	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-79-1-No	nifJ.fa	3528	3178	90.0794	10.1519	9	350	9.9206	1	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-80-1-No	nifJ.fa	3528	3156	89.4558	10.6491	9	372	10.5442	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-99-Rh	nifJ.fa	3528	2861	81.0941	7.9065	2	667	18.9059	0	0.1190	20	10	5	0.2000	20	10	pass_single_dominant
GUAN-10-Ro	nifJ.fa	3528	2837	80.4138	5.9351	3	691	19.5862	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
GUAN-2-No	nifJ.fa	3528	2938	83.2766	31.3353	3	590	16.7234	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-5-1-No	nifJ.fa	3528	2847	80.6973	2755.6361	2546	681	19.3027	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HARV-1-2-Rh	nifJ.fa	3528	3042	86.2245	7.8600	7	486	13.7755	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HARV-1-2-Ro	nifJ.fa	3528	2959	83.8719	702.9884	502	569	16.1281	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HARV-1-3-No	nifJ.fa	3528	3254	92.2336	1525.1420	1154	274	7.7664	50	0.4914	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HARV-1-2-No	nifJ.fa	3528	3153	89.3707	3024.8909	3149	375	10.6293	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HARV-2-1-No	nifJ.fa	3528	3242	91.8934	4365.1732	4904	286	8.1066	98	0.4970	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HARV-2-2-Ro	nifJ.fa	3528	3070	87.0181	21.7931	11	458	12.9819	34	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HARV-2-2-No	nifJ.fa	3528	3263	92.4887	5957.8622	7468	265	7.5113	0	0.4000	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-10-1-No	nifJ.fa	3528	3295	93.3957	5645.7225	7035	233	6.6043	2	0.4060	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-10-1-Ro	nifJ.fa	3528	3086	87.4717	378.8399	179	442	12.5283	28	0.4015	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HARV-2-3-No	nifJ.fa	3528	3287	93.1689	5974.6502	7446	241	6.8311	0	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-11-1-No	nifJ.fa	3528	3199	90.6746	14.0074	13	329	9.3254	16	0.4091	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-10-2-No	nifJ.fa	3528	3311	93.8492	5874.7350	7322	217	6.1508	0	0.1364	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-12-1-No	nifJ.fa	3528	3270	92.6871	6079.7080	7517	258	7.3129	1	0.3636	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-12-2-Rh	nifJ.fa	3528	2954	83.7302	47.5269	3	574	16.2698	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-12-2-No	nifJ.fa	3528	3265	92.5454	5754.4881	7092	263	7.4546	1	0.2420	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-13-1-Rh	nifJ.fa	3528	2844	80.6122	15.3866	3	684	19.3878	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-13-1-No	nifJ.fa	3528	3295	93.3957	5692.1451	7028	233	6.6043	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-13-2-Rh	nifJ.fa	3528	3187	90.3345	1434.4960	152	341	9.6655	61	0.4902	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-13-2-Ro	nifJ.fa	3528	3254	92.2336	1053.4722	1003	274	7.7664	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-14-1-Rh	nifJ.fa	3528	2867	81.2642	81.7772	8	661	18.7358	28	0.4950	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-13-2-No	nifJ.fa	3528	3269	92.6587	5951.8135	7336	259	7.3413	0	0.0249	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-15-1-Rh	nifJ.fa	3528	2859	81.0374	25.2795	3	669	18.9626	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-15-1-Ro	nifJ.fa	3528	3089	87.5567	11.2690	6	439	12.4433	1	0.4091	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-15-1-No	nifJ.fa	3528	3280	92.9705	6063.1494	7475	248	7.0295	0	0.0217	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-15-2-Rh	nifJ.fa	3528	3094	87.6984	18.5281	4	434	12.3016	35	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-15-2-Ro	nifJ.fa	3528	3150	89.2857	38.2409	33	378	10.7143	44	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-15-2-No	nifJ.fa	3528	3300	93.5374	5749.5879	7181	228	6.4626	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-3-1-No	nifJ.fa	3528	2962	83.9569	2370.2704	511	566	16.0431	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-2-1-No	nifJ.fa	3528	3276	92.8571	6076.5026	7688	252	7.1429	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-4-1-No	nifJ.fa	3528	3267	92.6020	5901.7738	7271	261	7.3980	0	0.1364	20	10	5	0.2000	20	10	pass_single_dominant
HEAL-4-2-Rh	nifJ.fa	3528	3153	89.3707	34.1241	11	375	10.6293	75	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-4-2-Ro	nifJ.fa	3528	3080	87.3016	70.6531	47	448	12.6984	15	0.4615	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
HEAL-4-2-No	nifJ.fa	3528	3322	94.1610	5954.6548	7459	206	5.8390	3	0.4074	20	10	5	0.2000	20	10	pass_single_dominant
